"Proteins Unique Sequence ID"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Contaminant"	"Coverage in Percent"	"Number of Unique Peptides"	"MW in kDa"	"Abundances Grouped buffer16 Control"	"Abundances Grouped buffer16 Sample"	"Abundances Grouped buffer19 Control"	"Abundances Grouped buffer19 Sample"	"Abundances Grouped buffer2 Control"	"Abundances Grouped buffer2 Sample"	"Abundances Grouped buffer25 Control"	"Abundances Grouped buffer25 Sample"	"Abundances Grouped buffer29 Control"	"Abundances Grouped buffer29 Sample"	"Abundances Grouped buffer3 Control"	"Abundances Grouped buffer3 Sample"	"Abundance F9 Heavy Control a buffer16"	"Abundance F10 Heavy Control b buffer16"	"Abundance F11 Heavy Control c buffer16"	"Abundance F12 Heavy Control d buffer16"	"Abundance F9 Light Sample a buffer16"	"Abundance F10 Light Sample b buffer16"	"Abundance F11 Light Sample c buffer16"	"Abundance F12 Light Sample d buffer16"	"Abundance F13 Heavy Control a buffer19"	"Abundance F14 Heavy Control b buffer19"	"Abundance F15 Heavy Control c buffer19"	"Abundance F16 Heavy Control d buffer19"	"Abundance F13 Light Sample a buffer19"	"Abundance F14 Light Sample b buffer19"	"Abundance F15 Light Sample c buffer19"	"Abundance F16 Light Sample d buffer19"	"Abundance F1 Heavy Control a buffer2"	"Abundance F2 Heavy Control b buffer2"	"Abundance F3 Heavy Control c buffer2"	"Abundance F4 Heavy Control d buffer2"	"Abundance F1 Light Sample a buffer2"	"Abundance F2 Light Sample b buffer2"	"Abundance F3 Light Sample c buffer2"	"Abundance F4 Light Sample d buffer2"	"Abundance F17 Heavy Control a buffer25"	"Abundance F18 Heavy Control b buffer25"	"Abundance F19 Heavy Control c buffer25"	"Abundance F20 Heavy Control d buffer25"	"Abundance F17 Light Sample a buffer25"	"Abundance F18 Light Sample b buffer25"	"Abundance F19 Light Sample c buffer25"	"Abundance F20 Light Sample d buffer25"	"Abundance F21 Heavy Control a buffer29"	"Abundance F22 Heavy Control b buffer29"	"Abundance F23 Heavy Control c buffer29"	"Abundance F24 Heavy Control d buffer29"	"Abundance F21 Light Sample a buffer29"	"Abundance F22 Light Sample b buffer29"	"Abundance F23 Light Sample c buffer29"	"Abundance F24 Light Sample d buffer29"	"Abundance F5 Heavy Control a buffer3"	"Abundance F6 Heavy Control b buffer3"	"Abundance F7 Heavy Control c buffer3"	"Abundance F8 Heavy Control d buffer3"	"Abundance F5 Light Sample a buffer3"	"Abundance F6 Light Sample b buffer3"	"Abundance F7 Light Sample c buffer3"	"Abundance F8 Light Sample d buffer3"	"Modifications"
"1595519607435168922"	"High"	"IsMasterProtein"	"P31942"	"Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2"	"False"	"26"	"6"	"36.9"	"912826.805723193"	"967495.286089995"	"953825.008416229"	"1495752.30067985"	"942838.428579544"	"1607089.16589188"	"2379705.29296875"	"846345.301269879"	"2594143.3828125"	"341639.138138065"	"2825195.50555259"	"802127.374594498"	"30519.740234375"	"441231.12890625"	"1888472.328125"	"4429249.95703125"	"480606.70703125"	"532937.41015625"	"2552946.421875"	"1756392.234375"	"554540.60546875"	"1070234.7109375"	"1007927.609375"	"902626.4765625"	"615662.1875"	"1502610.375"	"1488925.52734375"	"1667751.9609375"	"2904768.421875"	"739053.2421875"	"472734.4609375"	"1202814.96875"	"1860180.21875"	"1891745.3046875"	"782572.9140625"	"1388432.9921875"	""	"2205147.5625"	"2379705.29296875"	"4194967.3359375"	"755023.71875"	"854317.6953125"	"838447.3046875"	"1183878.1484375"	"2813791.015625"	""	"2594143.3828125"	"98851.3671875"	"878748.4296875"	"308224.8828125"	"77652.7109375"	"378675.7890625"	"3072364.7890625"	"2610406.88671875"	"3057657.2890625"	"1819876.875"	"1660343.5"	"609883.87109375"	"591995.046875"	"1054968.5859375"	""
"-7661195779620978483"	"High"	"IsMasterProtein"	"P22735"	"Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4"	"False"	"20"	"13"	"89.7"	"106921.782597274"	"2924440.13691718"	"197242.1171875"	"1639335.38661395"	"234830.167331409"	"441562.34373416"	"279242.718366186"	"1054940.42095624"	"246355.061316605"	"277483.74926009"	"584574.746379582"	"686319.190140712"	"179545.681640625"	"63673.30859375"	"214677.3671875"	"32485.224609375"	"2438936.08203125"	"1054579.86230469"	"4554345.53125"	"3506590.5078125"	"197242.1171875"	""	"181274.484375"	"294370.1875"	"856770.423828125"	"3298890.5078125"	"1690453.24023438"	"1589763.29296875"	"520612.802734375"	"105923.6484375"	""	""	"452711.3046875"	"409977.4375"	"430687.94921875"	"463545.208984375"	"259727.890625"	"250534.048339844"	"300223.805664063"	"874627.15625"	"2497963.2890625"	"863227.736328125"	"251247"	"1289230.22851563"	"224876.067382813"	"87839.2475585938"	"693763.6640625"	"269885.6171875"	"316959.341796875"	"242924.630859375"	"333861.948242188"	"209591.76953125"	"460612.3125"	"741898.609375"	"1065125.21484375"	"254936.25"	"762589.4765625"	"483625.8125"	"617677.06640625"	"851786.4765625"	""
"1999315358904826558"	"High"	"IsMasterProtein"	"P01040"	"Cystatin-A OS=Homo sapiens OX=9606 GN=CSTA PE=1 SV=1"	"False"	"85"	"7"	"11.0"	"145619.234375"	"5665214.10364656"	"701081.717958065"	"3527096.6008088"	"198556.78125"	"1720370.27669456"	"163871.446394143"	"2613016.77504648"	"198988.25"	"523152.809583216"	"298247.935919592"	"1480508.71452019"	"475678.40625"	""	"145619.234375"	"141161.859375"	"5820417.1953125"	"603629.986328125"	"6731153.2109375"	"5514149.546875"	"526468.265625"	"869616.171875"	"711907.5625"	"690420.5"	"2563469.453125"	"6404433.328125"	"2051921.94140625"	"4852958.328125"	"202293.015625"	"198556.78125"	"150517.53125"	""	"2886722.71875"	"1086435.86523438"	"2724204.8828125"	"150864.416992188"	"164221.890625"	"166081.078125"	"126906.71875"	"163521.75"	"6551106.34375"	"3098354.6875"	"2203704.015625"	"1091583.26416016"	""	"198988.25"	""	""	"195750.75"	"1398149.75"	"170889.046875"	"1939081.48046875"	"379329.5"	"402478.46875"	"163237.234375"	"234497.53125"	"1243720.375"	"804979.9296875"	"2088035.27734375"	"1762378.50390625"	"Met-loss [N-Term]"
"1500672588244887756"	"High"	"IsMasterProtein"	"P05089"	"Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2"	"False"	"45"	"12"	"34.7"	"190803.699683897"	"3299178.73886586"	"121580.022516871"	"2228988.96464116"	"83860.7430552887"	"2599142.50867231"	"191089.65625"	"1721456.65270586"	"252201.328125"	"1490224.07187859"	"117117.882766929"	"2610599.31948553"	""	""	"213320.0234375"	"170664.015625"	"2096312.078125"	"1146588.3046875"	"5192251.890625"	"5996160.34375"	"100182.177734375"	"90834.734375"	"276113.78125"	"147548.21875"	"1216603.796875"	"4942235.25"	"1595266.234375"	"3114459.328125"	"185922.375"	""	""	"37825.59375"	"3909436.6875"	"2253219.4296875"	"2998173.0546875"	"664323.0625"	""	"44426.046875"	"191089.65625"	"1422037.65234375"	"2158329.3125"	"4847633.46875"	"885423.578125"	"1373012.4453125"	""	"252201.328125"	""	""	"2526792.859375"	"2953736.77539063"	"389724.890625"	"878887.9453125"	"130307.28125"	"68959.3125"	"225847.40625"	"105263.484375"	"4329452.703125"	"3450696.15625"	"1975030.109375"	"1903320.984375"	""
"500586164942944818"	"High"	"IsMasterProtein"	"P67809"	"Y-box-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3"	"False"	"29"	"6"	"35.9"	""	"47781.8970119448"	"770675.961456905"	"1000369.83942998"	"91562.6320833775"	"173247.575587914"	"156466.1328125"	"146548.646523568"	""	""	"208973.373351206"	"240636.678714764"	""	""	""	""	""	"37777.96484375"	"60434.95703125"	""	"248047.84375"	"795953.4375"	"746201.234375"	"901592.53125"	"326722.07421875"	"1028681.2890625"	"1001026.3125"	"999713.796875"	"100900.4375"	"78975.7890625"	"89353.9453125"	"93825.9140625"	"215838.4375"	"325028.81640625"	"138636.1796875"	"139061.0625"	""	""	""	"156466.1328125"	"91984.1796875"	"249282.0703125"	"86882.3515625"	"233480.4296875"	""	""	""	""	""	""	""	""	"199090.9375"	"102052.609375"	"219346.3515625"	"442801.6640625"	"258070.49609375"	"316641.0546875"	"219937.8046875"	"224380.59375"	""
"-8157399823022384529"	"High"	"IsMasterProtein"	"Q99567"	"Nuclear pore complex protein Nup88 OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=2"	"False"	"16"	"7"	"83.5"	""	"98292.2888964338"	"1722096.69702536"	"2230036.5720637"	""	"17755.056640625"	"82014.65625"	"192002.71875"	"58611.02734375"	"162565.71484375"	""	"182178.96875"	""	""	""	""	"93256"	""	"103600.5625"	""	"622640.71875"	"2097753.90625"	"1943880.07421875"	"1525617.28125"	"740179.3671875"	"3029522.953125"	"2599737.140625"	"1912909.9765625"	""	""	""	""	""	"17755.056640625"	""	""	""	"82014.65625"	""	""	"134859.546875"	"300950.875"	"192002.71875"	""	""	"58611.02734375"	""	""	"294903.125"	"98805.81640625"	""	"162565.71484375"	""	""	""	""	""	"20912.267578125"	"182178.96875"	"191435.7890625"	"Met-loss+Acetyl [N-Term]"
"2613471079569612470"	"High"	"IsMasterProtein"	"P14866"	"Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens OX=9606 GN=HNRNPL PE=1 SV=2"	"False"	"22"	"6"	"64.1"	""	""	"440460.120393596"	"606965.714693318"	"211779.093465451"	"264454.625"	""	""	""	"69659.546875"	"632991.90625"	"1335531.44053625"	""	""	""	""	""	""	""	""	"132932.5625"	"387331.1953125"	"500876.5625"	"555389.953125"	"333863.25"	"503719.265625"	"1204716"	"731374.40625"	"145560.96875"	"308120.953125"	""	""	"391635.6875"	"264454.625"	""	"121146.109375"	""	""	""	""	""	""	""	""	""	""	""	""	"69659.546875"	""	""	""	""	"727975.96875"	"269669"	"632991.90625"	"753909.5625"	"1508179.546875"	"1182647.140625"	"1889074.625"	""
"8610404900026586522"	"High"	"IsMasterProtein"	"P27797"	"Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1"	"False"	"22"	"5"	"48.1"	"29862.5512210489"	"134379.794671379"	"577780.780069581"	"612714.541026094"	"590415.041792124"	"499687.898160049"	"325820.015625"	"757451.462346123"	"240820.7421875"	"208920.71875"	"938912.051095443"	"795945.930504771"	""	"23763.478515625"	"37526.99609375"	""	"80726.78125"	"102890.8125"	"175505.75"	"222692.5"	"52587.76953125"	"547555.015625"	"609675.046875"	"665674"	"133247.71875"	"679407.375"	"552568.4921875"	"971223.28125"	"672029.546875"	"776244.21875"	"518712.1953125"	"285859.8125"	"417517.421875"	"840751.95703125"	"505291.76953125"	"494146.17578125"	""	"433378.09375"	"325820.015625"	"114195.14453125"	"610322.328125"	"1732789.1953125"	"345926.125"	"940048.7109375"	"346497.6328125"	"240820.7421875"	""	"71631.9140625"	"110581.1640625"	"311146.484375"	""	"208920.71875"	"1065722.6484375"	"641866.96875"	"893993.04296875"	"986088.03125"	"939572.4453125"	"431416.46875"	"946597.4140625"	"674274.6953125"	""
"5501601456626404497"	"High"	"IsMasterProtein"	"E9PLD0"	"Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1"	"False"	"52"	"6"	"18.5"	"34320.9948226165"	"486600.92942922"	"545147.231074613"	"1073648.87239815"	"487350.14336147"	"872754.434539413"	"149910.738254954"	"735956.596957302"	"80700.6280887096"	"273567.255851877"	"310458.93230078"	"1011249.36823876"	"6588.28564453125"	"8485.4326171875"	"469638.90234375"	"138817.98828125"	"15170.96484375"	"367611.030273438"	"730932.58984375"	"644105.984375"	"359363"	"760066.44140625"	"390999.375"	"1520495.84375"	"518247.775390625"	"1436348.34570313"	"802536.44921875"	"1979462.015625"	"928657.673828125"	"425719.884765625"	"557902.439453125"	"416659.443359375"	"1002086.70117188"	"1485008.35351563"	"716811.576171875"	"760114.171875"	"51058.9287109375"	"51680.6015625"	"434848.44921875"	"561563.298828125"	"159713.611328125"	"1559570.19335938"	"700080.8828125"	"773670.765625"	"9439.5400390625"	"145101.857666016"	"44882.89453125"	"379730.05859375"	"205786.70703125"	"219114.171875"	"341552.729492188"	"1026920.03320313"	"130291.5078125"	"129423.72265625"	"739762.32421875"	"1236883.359375"	"840727.8828125"	"786953.70703125"	"1216357.046875"	"1462888.78125"	"Acetyl [N-Term]"
"4063423115929441371"	"High"	"IsMasterProtein"	"A0A087WX29"	"TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens OX=9606 GN=TARDBP PE=1 SV=1"	"False"	"35"	"6"	"26.7"	"410464.227794381"	"372857.851329572"	"1907311.24462284"	"2300710.75555072"	"588359.94212607"	"734587.294219691"	"785802.419279687"	"559852.57157734"	"701885.721460586"	"288774.046205224"	"947528.000514997"	"682743.78116267"	"452038.22265625"	"218585"	"372713.796875"	"656441.1015625"	"118125.11328125"	"307548.71875"	"484749.54296875"	"452035.625"	"796877.15625"	"2254178.9375"	"2090824.5859375"	"1739905.015625"	"948664.04296875"	"2121055.984375"	"2603333.921875"	"2495582.3984375"	"948309.4140625"	"813955.3671875"	"425290.421875"	"192117.03125"	"755139.41015625"	"964615.296875"	"469377.625"	"714594.53125"	"1076314.796875"	"777453.3125"	"794241.1875"	"348606.75"	"669118.578125"	"1007288.125"	"372837.6875"	"468429.53125"	"673245.6875"	"731744.109375"	"671045.875"	"884348"	"302509.015625"	"290825.453125"	"211636.234375"	"286737.109375"	"639142.71875"	"828296.734375"	"1083922.3125"	"1214775.81640625"	"718868.15625"	"648434.71875"	"628975.1015625"	"808688"	""
"3114131480513419355"	"High"	"IsMasterProtein"	"P62701"	"40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2"	"False"	"29"	"8"	"29.6"	"224745.944510698"	"416462.478515996"	"1513656.78483881"	"1175472.36869734"	"986193.977924403"	"855645.252574147"	"1949542.05523287"	"1968350.50339434"	"2686758.52196725"	"2003647.5489036"	"2055199.76447406"	"1745052.8994563"	"20707.701171875"	"128250.478515625"	"393844.453125"	"658873.05078125"	"330785.78515625"	"236210.16015625"	"524330.2578125"	"820747.77734375"	"122288.8203125"	"1435636.171875"	"1595917.48046875"	"2195969.7265625"	"184713.8203125"	"926228.9921875"	"1615842.046875"	"1491785.83398438"	"1520277.578125"	"918568.8046875"	"1058797.7265625"	"205219.25390625"	"1643942.8125"	"1456129.84375"	"502790.875"	"398155.251953125"	"1575301.5"	"2782122.91796875"	"1747535.5"	"2174899.58007813"	"1927275.921875"	"2995439.5703125"	"1696670.5234375"	"2010300.4765625"	"3676860.109375"	"2233890.2734375"	"1220975.76367188"	"3231435.0625"	"3548322.578125"	"1748158.625"	"1099940.15625"	"2296475.52734375"	"2332095.875"	"1655197.53125"	"2607061.03125"	"1811180.28515625"	"2164051.2265625"	"1434140.8125"	"1308456.3828125"	"2123368.63671875"	""
"-5277181117143708744"	"High"	"IsMasterProtein"	"P60866"	"40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1"	"False"	"27"	"5"	"13.4"	"360186.966237716"	"206552.825838637"	"1600510.86844176"	"1999800.33555716"	"381250.915231547"	"698327.074158675"	"94692.5378268729"	"394478.924553502"	"449036.676185003"	"644583.614198397"	"1664436.7018088"	"1714974.11590517"	""	""	"329338.0625"	"393925.46875"	"71073.375"	"184273.298828125"	"231526.0546875"	"753008.21875"	"375617.93359375"	"1545621.4609375"	"1657349.5546875"	"1709273.09375"	"461866.7578125"	"1944335.34375"	"2107667.90625"	"2056847.546875"	"507819.87890625"	"787633.140625"	"286227.984375"	"278028.65625"	"786347.265625"	"797549.3359375"	"620117.2109375"	"620159.46875"	"73836"	"121440.4453125"	"254598.5703125"	"70984.078125"	"441987.546875"	"776998.84375"	"352076.9375"	"98339.578125"	"452323.375"	"744401.26953125"	"245196.0859375"	"445773.859375"	"246880.03125"	"850102.765625"	"545585.53125"	"761545.1875"	"1824620.65625"	"1251067.2109375"	"1610103.6640625"	"1720603.2109375"	"2080307.0625"	"1384462.390625"	"1595669.765625"	"1843198.5625"	"Met-loss+Acetyl [N-Term]"
"-8008274239603490952"	"High"	"IsMasterProtein"	"P51991"	"Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2"	"False"	"23"	"7"	"39.6"	"462720.963755041"	"301205.406173776"	"929493.041980604"	"906521.564558218"	"454151.379427401"	"607589.734484128"	"423338.265691544"	"316777.663382748"	"66592.1587340614"	"112865.287621848"	"1401457.60977708"	"1572728.25624118"	"296878.375"	"35720.5844726563"	"1081182.734375"	"721206.7578125"	"70920.005859375"	"141768.33984375"	"639950.3359375"	"758408.90625"	"556575.22265625"	"2241353.328125"	"846190.921875"	"1020995.7265625"	"764437.3203125"	"528587.359375"	"1406583.03125"	"1075014.6875"	"771738.5859375"	"617566.662109375"	"333977.670898438"	"178962.017578125"	"665356.453125"	"554838.36328125"	"820198.08984375"	"367841.9375"	"690400.9375"	"298012.421875"	"601368.513671875"	"53725.5922851563"	"17704.046875"	"479202.248046875"	"209406.546875"	"542122.521484375"	"17223.38671875"	"11341.931640625"	"257470.59375"	"312020.611328125"	"83954.7265625"	"171528.751953125"	"151731.458984375"	"61780.01171875"	"1449998.14453125"	"1519071.21875"	"1354542.03125"	"1162799.5703125"	"2107977.515625"	"1806717.703125"	"1369042.96875"	"1185660.140625"	"Acetyl [N-Term]"
"5004824679755995217"	"High"	"IsMasterProtein"	"Q13867"	"Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1"	"False"	"25"	"9"	"52.5"	"126717.950812605"	"2545444.0673307"	"180700.953125"	"674418.040547963"	"603372.273697364"	"634986.321923082"	"307349.1875"	"1204915.01024326"	"373701.2734375"	"137679.166751466"	"311232.017038269"	"612177.623826326"	"32267.220703125"	"50588.14453125"	"317415.0625"	"319484.8984375"	"2535170.2421875"	"680349.328125"	"2555759.52734375"	"3084106.171875"	"180700.953125"	""	"290469"	"48448.578125"	"69331.8828125"	"706575.09375"	"643724.4921875"	"1793976.734375"	"434039.390625"	"221188.71875"	"950179.9375"	"838767.421875"	"1385802.96875"	"112573.796875"	"1495956.515625"	"290955.95703125"	""	"273165.40625"	"392008.7265625"	"307349.1875"	"2537579.171875"	"671454.4140625"	"402586.3515625"	"2162202.15625"	"566258.0625"	"305029.984375"	"373701.2734375"	""	"108029.859375"	"175465.8671875"	"280869.5078125"	"80058.5234375"	"159479.046875"	"369110.3125"	"262429.3203125"	"371100.9609375"	"567019.171875"	"190308.8671875"	"660932.578125"	"901229.65625"	""
"-4884631571598962040"	"High"	"IsMasterProtein"	"F8VVM2"	"Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=1"	"False"	"21"	"8"	"36.1"	"306781.082042231"	"634764.06826667"	"2389620.8684537"	"3863012.08051504"	"2476517.3992359"	"3919150.89372416"	"1210189.38777852"	"1896973.34532757"	"1133830.20328265"	"1889149.51332311"	"3471651.56702086"	"4863106.8170676"	"81845.25"	"257490.703125"	"365506.9140625"	"659006.58984375"	"311068.77734375"	"1084732.62890625"	"732172.11328125"	"550315.171875"	"735607.16796875"	"2397717.56640625"	"2381551.51171875"	"3732533.53515625"	"2750194.1171875"	"3960964.171875"	"3767482.28125"	"4752340.25"	"3159368.2265625"	"3928500.75390625"	"1941254.703125"	"1748725.2890625"	"4556834.3515625"	"5576639.71484375"	"3370704.8671875"	"2843119.00390625"	"1069725.0625"	"1413242.34765625"	"1075405"	"1361866.7890625"	"909550.62890625"	"1602063.859375"	"2246170.05859375"	"3134389.7890625"	"722898.3984375"	"1335352.765625"	"1038460.10351563"	"1237958.90234375"	"691780.828125"	"2352737.54296875"	"1605754.4375"	"2222560.1875"	"3267262.15625"	"3111322.1875"	"3688826.921875"	"4196058.9765625"	"4795906.359375"	"4453666.4296875"	"4931248.890625"	"6347273.8046875"	""
"-4736314326613788604"	"High"	"IsMasterProtein"	"P62277"	"40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2"	"False"	"38"	"6"	"17.2"	"2593488.36724921"	"1839913.27220535"	"1130041.86025931"	"1202437.05940422"	"727058.186359939"	"1315975.77213065"	"1753128.74362158"	"2820010.41106704"	"1363155.73213172"	"1035291.62656964"	"1907437.39400398"	"1506801.41318597"	"2058709.1875"	"1176860.046875"	"3267184.09375"	"4080353.140625"	"1541866.03125"	"1041074.234375"	"2195573.921875"	"3085640.53125"	"549025.31640625"	"2017196.75"	"1072550.15625"	"1190615.28125"	"413543.6015625"	"1165681.171875"	"1466151.359375"	"1240351.921875"	"1678705.8203125"	"806350.4375"	"574303.296875"	"655563.1171875"	"1613266.03125"	"1073469.71875"	"1964524.3125"	"662655.5078125"	"1802889.109375"	"2187606.671875"	"1704741.78125"	"985255.984375"	"1219046.765625"	"4204036.8125"	"2893183.53125"	"2748687.953125"	"1412788.625"	"1315266.5"	"963001.828125"	"1572258.390625"	"1107848.921875"	"982054.2265625"	"539872.8984375"	"1091415.0390625"	"4603512.09375"	"1543169.984375"	"1784517.65625"	"2038823.9921875"	"3484413.71875"	"1183422.171875"	"1447196.59375"	"1568861.140625"	""
"1704471211926066966"	"High"	"IsMasterProtein"	"Q8TEM1"	"Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3"	"False"	"8"	"10"	"205.0"	"160557.3203125"	"438967.929917377"	"1537336.93483232"	"1842065.70269089"	"386166.669317503"	"1379615.00940806"	"312607.88168058"	"1692948.99847248"	"268880.364772069"	"1377946.82444016"	"321873.001430519"	"1883216.57543133"	""	""	"160557.3203125"	""	"1235141.875"	"146868.859375"	"156008.671875"	"1334479.75"	"460298.703125"	"1765466.5625"	"1507091.0703125"	"1568189.8046875"	"254378.6171875"	"1617582.37109375"	"2301314.5703125"	"2097702.171875"	"441870.171875"	"559710.421875"	"337485.3203125"	"185538.09375"	"1144506.6015625"	"1928572.515625"	"1663020.1796875"	"47354.375"	"113629.5703125"	"363362.5859375"	"268942.625"	"402247"	"1634004.234375"	"1860592.6640625"	"1754020.125"	"1345003.5"	"137316.28125"	"440714.125"	"407345.234375"	"177482.5"	"1361280.875"	"1394816.8125"	"1431565"	"1213139.75"	"306143.84375"	"615597.375"	"237336.421875"	"338410.296875"	"2298803.125"	"1465995.234375"	"2588983.05078125"	"1542761.375"	""
"-7705238959085991770"	"High"	"IsMasterProtein"	"P08865"	"40S ribosomal protein SA OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=4"	"False"	"28"	"6"	"32.8"	""	"200804.565113324"	"1455313.77216971"	"1765938.99555966"	"263111.96875"	"830860.455243368"	"119283.578125"	"833753.385447254"	"91074.8430335496"	"342976.68547644"	"1879222.23619167"	"2348530.81200823"	""	""	""	""	"127033.53125"	"77210.109375"	"458855.375"	"317415.984375"	"689735.5390625"	"1627799.328125"	"1855965.734375"	"1301105.203125"	"878413.0078125"	"1684461.96875"	"1851357.046875"	"2070567.71875"	"263111.96875"	"941395.375"	""	"244637.359375"	"1194083.40625"	"1664092.40625"	"510899.609375"	"578124.6875"	"249826.4609375"	"119283.578125"	"103705.1171875"	""	"951933"	"1224678.484375"	"639253.8984375"	"730245.4140625"	""	"75918.484375"	""	"109257.015625"	"450178.7734375"	"395856.796875"	"140715.71875"	"297160.5078125"	"2010642.625"	"1617613.125"	"2458412.8125"	"1756391.796875"	"2194099.65625"	"2481752.21875"	"3354728.84375"	"2222460.78125"	"Met-loss+Acetyl [N-Term]"
"-2771631356277906494"	"High"	"IsMasterProtein"	"Q01650"	"Large neutral amino acids transporter small subunit 1 OS=Homo sapiens OX=9606 GN=SLC7A5 PE=1 SV=2"	"False"	"7"	"3"	"55.0"	"347936.941345378"	"27194.5012867033"	"1382430.5386632"	"230938.224077007"	"1039823.11301413"	"292180.528126227"	"382999.42365817"	"130577.098245575"	"835959.535202277"	"67414.1896882089"	"1761671.49499385"	"384728.055523999"	"175714.087890625"	"242655.287109375"	"498897.49609375"	"804781.52734375"	""	"30644.794921875"	""	"24132.67578125"	"658464.2265625"	"1982310.74609375"	"1160945.61621094"	"1646170.30078125"	"98994.21875"	"275242.21875"	"193765.5625"	"484151.66015625"	"1333822.39306641"	"1519457.91601563"	"810626.74609375"	"750735.576171875"	"325374.078125"	"444746.5078125"	"262373.270507813"	"260418.91015625"	"329259.953125"	"531090.953125"	"400745.969726563"	"366038.76171875"	"91038.3125"	"169410.515625"	"123519.17578125"	"138038.3125"	"774971.542480469"	"986062"	"730605.814453125"	"901747.104492188"	"63765.2578125"	"17170.28125"	"71271.9296875"	"115619.990234375"	"1604459.80078125"	"1758828.34765625"	"1775194.03515625"	"1764519.23828125"	"416225.125"	"316959.6484375"	"355614.46875"	"524087.822265625"	""
"-6913916515116909943"	"High"	"IsMasterProtein"	"Q96D15"	"Reticulocalbin-3 OS=Homo sapiens OX=9606 GN=RCN3 PE=1 SV=1"	"False"	"20"	"4"	"37.5"	"34244.62890625"	""	""	""	""	""	""	""	"696178.502006658"	"1177519.36252014"	"100865.4375"	""	"34244.62890625"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"566066.671875"	"856196.859375"	"486364.140625"	"860113.78125"	"866592.21875"	"1812062.890625"	"758843.3125"	"1600004.9609375"	""	""	"100865.4375"	""	""	""	""	""	""
"-3113703590403153606"	"High"	"IsMasterProtein"	"Q96EP5"	"DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1"	"False"	"14"	"4"	"43.4"	"97990.28125"	"159358.829432603"	"1198136.17727255"	"1102634.20249007"	"230280.76123215"	"234967.744187421"	"92226.4898081988"	"132353.231118355"	"104325.296875"	"173484.785678002"	"420513.674780031"	"245319.098742026"	""	"42662.97265625"	"243706.71875"	"97990.28125"	"68656.34375"	"126509.15625"	"222830.6875"	"200738.328125"	"757606.5859375"	"1829151.625"	"1372936.453125"	"1045591.21875"	"737830.0625"	"2629360.578125"	"1490992.21875"	"815431.609375"	"264111.9609375"	"403128.5234375"	"111188.7109375"	"200783.140625"	"276730.1640625"	"227698.671875"	"153727.46875"	"242468.875"	"74161.6953125"	"605264.203125"	"82032.609375"	"103687.125"	"111554.546875"	"321277.3828125"	"140978"	"124256.109375"	"104571.125"	"100553.5859375"	""	"104325.296875"	"397838.1875"	"162864.28125"	"95992.078125"	"184797.861328125"	"656131.78125"	"393165.46875"	"449764.1953125"	"364241.2734375"	"271142.90625"	"197356.8046875"	"335602.453125"	"221954.765625"	""
