"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Abundances Normalized F1 Light Control Hevay_HA"	"Abundances Normalized F2 Light Control Hevay_HA"	"Abundances Normalized F3 Light Control Hevay_HA"	"Abundances Normalized F4 Light Control Hevay_HA"	"Abundances Normalized F5 Light Control Hevay_HA"	"Abundances Normalized F6 Light Control Hevay_HA"	"Abundances Normalized F13 Light Sample Heavy_wt"	"Abundances Normalized F14 Light Sample Heavy_wt"	"Abundances Normalized F15 Light Sample Heavy_wt"	"Abundances Normalized F16 Light Sample Heavy_wt"	"Abundances Normalized F17 Light Sample Heavy_wt"	"Abundances Normalized F18 Light Sample Heavy_wt"	"Abundances Normalized F1 Heavy Sample Hevay_HA"	"Abundances Normalized F2 Heavy Sample Hevay_HA"	"Abundances Normalized F3 Heavy Sample Hevay_HA"	"Abundances Normalized F4 Heavy Sample Hevay_HA"	"Abundances Normalized F5 Heavy Sample Hevay_HA"	"Abundances Normalized F6 Heavy Sample Hevay_HA"	"Abundances Normalized F13 Heavy Sample Heavy_wt"	"Abundances Normalized F14 Heavy Sample Heavy_wt"	"Abundances Normalized F15 Heavy Sample Heavy_wt"	"Abundances Normalized F16 Heavy Sample Heavy_wt"	"Abundances Normalized F17 Heavy Sample Heavy_wt"	"Abundances Normalized F18 Heavy Sample Heavy_wt"	"Abundance F1 Light Control Hevay_HA"	"Abundance F2 Light Control Hevay_HA"	"Abundance F3 Light Control Hevay_HA"	"Abundance F4 Light Control Hevay_HA"	"Abundance F5 Light Control Hevay_HA"	"Abundance F6 Light Control Hevay_HA"	"Abundance F13 Light Sample Heavy_wt"	"Abundance F14 Light Sample Heavy_wt"	"Abundance F15 Light Sample Heavy_wt"	"Abundance F16 Light Sample Heavy_wt"	"Abundance F17 Light Sample Heavy_wt"	"Abundance F18 Light Sample Heavy_wt"	"Abundance F1 Heavy Sample Hevay_HA"	"Abundance F2 Heavy Sample Hevay_HA"	"Abundance F3 Heavy Sample Hevay_HA"	"Abundance F4 Heavy Sample Hevay_HA"	"Abundance F5 Heavy Sample Hevay_HA"	"Abundance F6 Heavy Sample Hevay_HA"	"Abundance F13 Heavy Sample Heavy_wt"	"Abundance F14 Heavy Sample Heavy_wt"	"Abundance F15 Heavy Sample Heavy_wt"	"Abundance F16 Heavy Sample Heavy_wt"	"Abundance F17 Heavy Sample Heavy_wt"	"Abundance F18 Heavy Sample Heavy_wt"	"Found in Sample in S1 F1 Light Control Hevay_HA"	"Found in Sample in S2 F2 Light Control Hevay_HA"	"Found in Sample in S3 F3 Light Control Hevay_HA"	"Found in Sample in S4 F4 Light Control Hevay_HA"	"Found in Sample in S5 F5 Light Control Hevay_HA"	"Found in Sample in S6 F6 Light Control Hevay_HA"	"Found in Sample in S25 F13 Light Sample Heavy_wt"	"Found in Sample in S26 F14 Light Sample Heavy_wt"	"Found in Sample in S27 F15 Light Sample Heavy_wt"	"Found in Sample in S28 F16 Light Sample Heavy_wt"	"Found in Sample in S29 F17 Light Sample Heavy_wt"	"Found in Sample in S30 F18 Light Sample Heavy_wt"	"Found in Sample in S7 F1 Heavy Sample Hevay_HA"	"Found in Sample in S8 F2 Heavy Sample Hevay_HA"	"Found in Sample in S9 F3 Heavy Sample Hevay_HA"	"Found in Sample in S10 F4 Heavy Sample Hevay_HA"	"Found in Sample in S11 F5 Heavy Sample Hevay_HA"	"Found in Sample in S12 F6 Heavy Sample Hevay_HA"	"Found in Sample in S31 F13 Heavy Sample Heavy_wt"	"Found in Sample in S32 F14 Heavy Sample Heavy_wt"	"Found in Sample in S33 F15 Heavy Sample Heavy_wt"	"Found in Sample in S34 F16 Heavy Sample Heavy_wt"	"Found in Sample in S35 F17 Heavy Sample Heavy_wt"	"Found in Sample in S36 F18 Heavy Sample Heavy_wt"	"Number of Protein Groups"	"Modifications"
"-8293533738236197165"	"False"	"High"	"IsMasterProtein"	"O75347"	"Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=3"	"0.000"	"False"	"92.807"	"61"	"7"	"147"	"7"	"108"	"12.8"	"5.29"	"448.56"	"7"	"30154025.9014271"	"33685927.160401"	"34459687.044554"	"33293602.6510939"	"36315060.1950315"	"32932311.8630237"	"16131024.5999531"	"12859003.5300294"	"20601020.7322654"	"17340598.2741132"	"31399335.4239076"	"23887180.8888875"	"36919243.7898101"	"40505827.3821193"	"43259392.3966265"	"41778725.7161704"	"43433207.8472259"	"37504227.005564"	"17786260.0281647"	"14034964.8850108"	"23561137.2069491"	"18341196.8779297"	"34510942.1565855"	"26198530.2537902"	"17213944.6635742"	"15073335.0544434"	"16996638.5361328"	"16172699.0625"	"22666461.1484375"	"14830734.84375"	"11309621.25"	"7265417.40625"	"13419389.4101563"	"10760882.625"	"23106451.8046875"	"16020389.296875"	"20517019.1811523"	"19489479.8183594"	"20203884.5478516"	"18623865.0935059"	"24038192.2890625"	"15754714.3852539"	"13683746.4863281"	"11380875.046875"	"21979585.2578125"	"18341196.8779297"	"33864479.984375"	"25842586.921875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1964393919908826502"	"False"	"High"	"IsMasterProtein"	"Q96I99"	"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2"	"0.000"	"False"	"92.671"	"37"	"10"	"124"	"10"	"432"	"46.5"	"6.39"	"322.28"	"10"	"23185101.7188537"	"23281372.2180591"	"22974820.1016567"	"23636688.4688132"	"23142921.3686735"	"23973940.5325004"	"22087972.2149912"	"19875371.3876489"	"22644879.5272279"	"22219161.1126312"	"21984906.4202422"	"22575917.0840499"	"16050654.6431032"	"15053595.6140497"	"15962764.4003196"	"15139663.9090398"	"15017832.267681"	"13935954.6707767"	"18582499.7888003"	"20149215.4545437"	"19517409.9175404"	"19997112.1573847"	"18324867.8125052"	"18197454.9241008"	"10774453.34375"	"9390295.96875"	"9206601.96875"	"11258696.75"	"11072562.34375"	"8310100.9375"	"10664055.5"	"11624134.9375"	"10724029.3125"	"14008861.8125"	"14592236.15625"	"14182753.3125"	"7336316.375"	"6927829.1875"	"6515729.390625"	"5710293.5"	"7642030.4375"	"5702262.9375"	"14533934.8125"	"16422100.234375"	"18207294.984375"	"18636678.75"	"17981604.6875"	"17375096.125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5966605329502245695"	"False"	"High"	"IsMasterProtein"	"P10599"	"Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3"	"0.000"	"False"	"92.272"	"70"	"7"	"295"	"7"	"105"	"11.7"	"4.92"	"602.66"	"7"	"37318924.6954989"	"38587760.2753293"	"35905193.997361"	"34967658.0804906"	"36904251.7178968"	"36599214.65259"	"50945183.7579854"	"48633277.1240932"	"55505156.1672844"	"61704988.5929203"	"47473977.7324587"	"53859922.9822933"	"58240965.8134407"	"60295266.2482246"	"58284115.6216649"	"56785394.608734"	"60081053.0478531"	"57829033.5858223"	"62050557.1746105"	"60822595.667578"	"67743898.3400154"	"76610295.103562"	"61093692.1367571"	"67641121.2458931"	"22546056.0976563"	"20144988.4570313"	"18270528.265625"	"17196416.1328125"	"23307256.1953125"	"16700135.9648438"	"35936317.0019531"	"35828505.3134766"	"44615804.6640625"	"52665135.0410156"	"40038932.7280273"	"45676396.2070313"	"32366074.9804688"	"29011217.6601563"	"27221037.5078125"	"25811929.6953125"	"34396381.3515625"	"24292725.9155273"	"50616182.1953125"	"51712404.0109863"	"63003990.1152344"	"75667085.7265625"	"59772350.6494141"	"66507542.5161133"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1534536598926653536"	"False"	"High"	"IsMasterProtein"	"P05198"	"Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens OX=9606 GN=EIF2S1 PE=1 SV=3"	"0.000"	"False"	"92.253"	"42"	"12"	"134"	"12"	"315"	"36.1"	"5.08"	"289.25"	"12"	"27387739.1819704"	"28079064.528165"	"31162660.0513035"	"28290196.3194613"	"25030313.4708762"	"29337762.5900835"	"27294118.9012243"	"26821014.4941436"	"27579653.6587545"	"29056732.7327333"	"26384164.9580319"	"28408347.6511136"	"29737165.6698061"	"30872832.7581405"	"34259119.0396191"	"31143857.8865479"	"28416744.3632803"	"31449388.1212712"	"27449880.0505393"	"27359265.8911925"	"28140166.7446758"	"28864617.15625"	"27254558.6094786"	"28614313.91252"	"12952298.6875"	"14217532.265625"	"14826548.5"	"13424665.625"	"12577936.640625"	"9395887.875"	"13246017.9375"	"19041513.59375"	"19929062.84375"	"25054005.125"	"17225646.8125"	"24164282.1875"	"16062619.65625"	"14410067.09375"	"15627791.59375"	"13166273.453125"	"16311785.125"	"13211207.5625"	"21794640.53125"	"23293269.03125"	"26251245.375"	"28864617.15625"	"26744023.6875"	"28225548.8125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2337219862284108106"	"False"	"High"	"IsMasterProtein"	"Q9Y262"	"Eukaryotic translation initiation factor 3 subunit L OS=Homo sapiens OX=9606 GN=EIF3L PE=1 SV=1"	"0.000"	"False"	"92.097"	"28"	"11"	"87"	"11"	"564"	"66.7"	"6.34"	"166.57"	"11"	"13458357.6936618"	"13557722.0750066"	"14753155.7864698"	"12844836.6912006"	"12939287.0810584"	"13491166.2200182"	"12150928.0608282"	"12234419.799625"	"14100012.2262863"	"14308423.4697614"	"13218015.2213563"	"14004902.8073471"	"19735740.5345331"	"19557434.0059741"	"19312467.7460013"	"17507899.2497229"	"17999572.77732"	"18039771.3563371"	"13768945.4563949"	"14182599.79303"	"15531881.5792567"	"16237492.9375"	"14954481.21475"	"15428824.2036509"	"8147185.65625"	"7077896.015625"	"7507213.296875"	"6349408.515625"	"8200764.46875"	"6155987.5625"	"8724588.2734375"	"8836899.53125"	"11355961.5625"	"12337358.03125"	"11174550.765625"	"11912640.171875"	"10967683.125"	"9410108.125"	"9019702.9375"	"7958255.24609375"	"10332118.265625"	"7578117.66796875"	"11408524.9765625"	"12074852.953125"	"14489297.03125"	"16237492.9375"	"14674352.484375"	"15219202.25"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5083710564544014092"	"False"	"High"	"IsMasterProtein"	"P84103"	"Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1"	"0.000"	"False"	"91.803"	"37"	"7"	"387"	"6"	"164"	"19.3"	"11.65"	"567.18"	"7"	"87208726.5897261"	"82957964.7160759"	"74479342.2009857"	"81655092.4940863"	"86812361.7723311"	"82039286.8075799"	"103677976.93662"	"104221075.391587"	"107295602.084794"	"100369791.631977"	"104578314.666272"	"100715397.798507"	"75516169.8554666"	"72891425.2624644"	"68431167.2055235"	"71818806.6972998"	"73656644.9234212"	"74702528.6330968"	"85017761.1518497"	"82647967.3199479"	"84071423.4073274"	"81334237.7058105"	"82273078.618157"	"78946477.8964273"	"48388761.536499"	"39097749.7338867"	"37899166.5380859"	"36663165.2287598"	"49288174.2613525"	"33926583.5577393"	"70465002.3076172"	"71275689.0043945"	"80814409.7792969"	"81724104.9176025"	"81823359.0205078"	"76648569.0932617"	"41966371.6362305"	"35071890.9697266"	"31960120.6835938"	"32645401.1994629"	"42280401.6413574"	"31380916.1376953"	"70443103.6221313"	"70365240.9873047"	"78428091.2375488"	"81334237.7058105"	"80731931.671875"	"77873880.612793"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1188306556528865133"	"False"	"High"	"IsMasterProtein"	"Q15691"	"Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3"	"0.000"	"False"	"91.704"	"51"	"8"	"234"	"8"	"268"	"30.0"	"5.14"	"435.43"	"8"	"13986878.5760293"	"15368620.2556442"	"15568842.8563958"	"17141362.4185242"	"14324077.3796394"	"16942735.6727221"	"12357151.9018897"	"10541800.1852743"	"9743983.6718647"	"10864578.6606318"	"11152747.337175"	"10367760.5765737"	"13697813.9532696"	"15420249.5655388"	"15201843.3633382"	"13913667.3506965"	"13127040.0247"	"15811535.5565923"	"15380408.5061248"	"14513311.1968747"	"13759458.2943389"	"14520547.2617188"	"14832822.3202951"	"13413938.2329624"	"8467132.40234375"	"7499228.6875"	"7922279.53125"	"8256971.12109375"	"9078427.8984375"	"7034795.6071167"	"8872660.7578125"	"7788395.94726563"	"7847674.33300781"	"7618504.69140625"	"9428566.9375"	"8818868.8515625"	"5816527.0546875"	"6223554.859375"	"5940852.55859375"	"5010416.50390625"	"5696621.46582031"	"5572607.22290039"	"12743733.7265625"	"12356415.6870117"	"11736545.3671875"	"14520547.2617188"	"14554972.515625"	"13231691.296875"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7500020878555026308"	"False"	"High"	"IsMasterProtein"	"Q9BZE4"	"Nucleolar GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP4 PE=1 SV=3"	"0.000"	"False"	"91.617"	"23"	"11"	"131"	"11"	"634"	"73.9"	"9.50"	"269.31"	"11"	"21440057.7587264"	"20784706.1604054"	"21483633.4928808"	"22629872.8684722"	"20184890.6440485"	"20847609.0733858"	"35119440.7898596"	"32975517.1923755"	"34161062.6633479"	"34537147.835897"	"32040990.5028563"	"33182865.7136208"	"16521376.6373198"	"18478190.896925"	"17256968.4432596"	"19886428.6922985"	"18662766.9529307"	"17348021.8323944"	"19459591.341133"	"18406035.5857211"	"19001489.6104207"	"17722423.8063317"	"19039010.8427068"	"19075175.8036657"	"12305144.5410156"	"10236473.65625"	"10359543.5898438"	"8884416.59375"	"12020164.5546875"	"8154321.515625"	"25126318.6875"	"24362668.609375"	"27512863.6992188"	"29706329.5"	"27087552.0234375"	"28225511.0625"	"8106105.34375"	"8057054.546875"	"7691576.26171875"	"8324091.59375"	"9309632.7734375"	"5019777.15625"	"14355349.34375"	"14578632.2109375"	"17586912.5"	"17654028.375"	"16121714.5"	"18257376.9921875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-1610110799858015964"	"False"	"High"	"IsMasterProtein"	"P20674"	"Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2"	"0.000"	"False"	"91.597"	"58"	"7"	"207"	"7"	"150"	"16.8"	"6.79"	"584.97"	"7"	"21871507.8652981"	"20559497.7862584"	"22603403.1966782"	"20669823.5614334"	"17132109.5313033"	"19767318.2164644"	"26639091.5463892"	"25936075.2741767"	"23931386.5094123"	"30112658.8436075"	"29670106.2549656"	"25470345.4082272"	"21936251.8971255"	"22390224.5492005"	"20625099.3861236"	"19352266.4940418"	"16466404.7596951"	"17334196.6564728"	"26849928.4162242"	"26587855.9751962"	"24749661.5565233"	"28866100.8125"	"30556154.9817185"	"24722117.8488042"	"10055124.3125"	"8206745.9375"	"8677344.40625"	"9499154.4375"	"7601766.09375"	"6553295.40625"	"16979094.9375"	"16979340.9375"	"17194665.9375"	"22717526.0625"	"22491476.75"	"18455351.125"	"11710508.40625"	"10014844.78125"	"9219531.90625"	"8116001.25"	"8621453.6875"	"6792928.5625"	"22247025.375"	"22636502.1875"	"23088329.375"	"28866100.8125"	"29983774.25"	"24386233.625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2946380844768102927"	"False"	"High"	"IsMasterProtein"	"Q96I24"	"Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2"	"0.000"	"False"	"90.631"	"30"	"12"	"99"	"10"	"572"	"61.6"	"8.38"	"293.56"	"12"	"14729017.0259602"	"13553030.3385337"	"13680800.3762599"	"16579393.0093867"	"12511324.4828408"	"12352572.7827299"	"16335543.5243285"	"15284150.7632162"	"14978654.1493444"	"14302390.2276816"	"14662193.437536"	"14693696.9819574"	"18510480.5281737"	"24125880.5510606"	"22995723.7228679"	"23602542.496723"	"22194703.6378534"	"21331334.6904216"	"26577801.8689828"	"24769880.3790315"	"27934762.9634997"	"25272402.440003"	"24853321.221399"	"25929900.7689187"	"8916395.22265625"	"5871690.16210938"	"6961540.16015625"	"5802531.15527344"	"6073641.96484375"	"4584891.1953125"	"9555622.828125"	"9247945.34375"	"9410569.125"	"9757841.91015625"	"9892244.79296875"	"9749118.40625"	"3544179.99609375"	"3764120.96875"	"3828801.13085938"	"9610833.31445313"	"4539432.875"	"2422575.40820313"	"6956147.6015625"	"9692743.9765625"	"11174104.4726563"	"10988331.3046875"	"8991657.6875"	"8933838.74609375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5390707735378390925"	"False"	"High"	"IsMasterProtein"	"Q8IYB3"	"Serine/arginine repetitive matrix protein 1 OS=Homo sapiens OX=9606 GN=SRRM1 PE=1 SV=2"	"0.000"	"False"	"90.569"	"11"	"6"	"136"	"6"	"904"	"102.3"	"11.84"	"376.90"	"6"	"15160319.9778512"	"11099224.2979637"	"14087057.5133269"	"14154357.3708164"	"15655715.5617927"	"11255293.199366"	"17237948.0875984"	"19334488.2334547"	"19128888.0527164"	"17301087.471671"	"16969836.9864813"	"17930740.4508382"	"12836511.7004793"	"18182935.7511023"	"12614649.8404479"	"12898238.9841222"	"13579183.9636821"	"10728754.3747229"	"13538791.6145245"	"16505180.4706966"	"13095983.5493061"	"15994808.9900978"	"14145459.9678433"	"12829176.8765532"	"9177489.875"	"5794421.4375"	"7168266.03125"	"6996725.5625"	"9922404.15625"	"5135763.9375"	"12377161.5625"	"14284528.9375"	"15406151"	"14917765.8125"	"14346352.4375"	"15251977.25"	"7119903.59375"	"8746897.46875"	"4929923.86035156"	"3687068.5625"	"7786244.625"	"3687015.375"	"11217826.5776367"	"14038527.6875"	"12198553.1875"	"15978025.6875"	"13861206.3125"	"12637771.25"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"-577333387773930629"	"False"	"High"	"IsMasterProtein"	"A0A0C4DGB5"	"Calpain inhibitor OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=1"	"0.000"	"False"	"90.525"	"19"	"10"	"101"	"10"	"754"	"81.0"	"5.10"	"211.40"	"10"	"11439186.2012785"	"10121167.976408"	"9287553.42323557"	"8858966.74522213"	"9503861.04187351"	"9702447.82933995"	"9582791.23112051"	"10185693.8890173"	"10171193.4403108"	"9926019.76162677"	"10363046.0442443"	"11305507.795351"	"11589114.3755482"	"11219642.0776605"	"9258400.6777112"	"10116402.9346149"	"9182650.28150935"	"10196210.3823365"	"12082175.2749086"	"12677158.5038215"	"11524548.1368218"	"12136114.53125"	"11819175.5863913"	"13286734.9612113"	"6707827.734375"	"5283820.84375"	"4588309.90625"	"4116664.59765625"	"5760862.078125"	"4427204.23046875"	"6880619.125"	"7525300.765625"	"7928977.4375"	"8558654.96875"	"8503026.1875"	"9616521.3125"	"6075387.296875"	"5200614.9296875"	"4175107.1328125"	"3804101.12890625"	"4736398.03125"	"4022219.15625"	"9917462.65625"	"10793142.796875"	"10400608"	"12136114.53125"	"11264795.0859375"	"13106216.2578125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5190108194104216904"	"False"	"High"	"IsMasterProtein"	"O43615"	"Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens OX=9606 GN=TIMM44 PE=1 SV=2"	"0.000"	"False"	"90.334"	"33"	"12"	"123"	"12"	"452"	"51.3"	"8.32"	"287.74"	"12"	"15165148.3475304"	"14707919.4485781"	"15988030.8773758"	"14804440.4805921"	"14136899.2917621"	"15410860.5082732"	"19213951.2946435"	"18447055.8374683"	"17660887.05654"	"18099270.0470006"	"17969631.6070141"	"18367361.7302645"	"12419968.381402"	"10952203.4814276"	"11883133.6529741"	"12370201.7658505"	"11463483.8592016"	"11902483.8540122"	"11425709.7778303"	"10925866.7411286"	"10517932.9703307"	"10491965.8076237"	"9922030.10859625"	"10774678.0282924"	"8170174.703125"	"7069173.03125"	"7991346.59375"	"7042446.59375"	"8590450.875"	"7020306.46875"	"13795967.9550781"	"13628884.2890625"	"13811782.1289063"	"15107069.1757813"	"14674993.9902344"	"15299041.4960938"	"6900398.40625"	"4787896.90625"	"4871440.515625"	"5141224.765625"	"5885635.0625"	"3808775.84375"	"9459330.84375"	"8915799.84375"	"9811911.98144531"	"9924977.640625"	"9292777.53125"	"10226186.96875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6604733771635373365"	"False"	"High"	"IsMasterProtein"	"P84085"	"ADP-ribosylation factor 5 OS=Homo sapiens OX=9606 GN=ARF5 PE=1 SV=2"	"0.000"	"False"	"90.178"	"39"	"4"	"165"	"1"	"180"	"20.5"	"6.79"	"533.96"	"4"	"867148.54577088"	"885554.288693363"	"819151.252286684"	"570079.835382765"	"926774.161065939"	"1002931.74266535"	"431379.477704965"	"542905.436851229"	"592530.660056808"	"624465.130253612"	"550062.167484009"	"488088.559076233"	"421012.954394484"	"727164.280505944"	"698785.752791921"	"586698.76047001"	"687984.941678763"	"493569.365758562"	"246139.124188087"	"246023.294883148"	"270031.016102907"	"339092.96875"	"348807.838307849"	"594099.413667434"	"524939.25"	"462309.3125"	"416829"	"281799.59375"	"587378.3125"	"457635.40625"	"309738.34375"	"401104.40625"	"477216.28125"	"538441.5625"	"465024.25"	"415170.5625"	"233968.25"	"349876.90625"	"326361.1875"	"266685.25"	"394917.25"	"207337.8125"	"203943.3125"	"209460.546875"	"251905.0625"	"339092.96875"	"342273.9375"	"586027.75"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"1414945439185658993"	"False"	"High"	"IsMasterProtein"	"P84090"	"Enhancer of rudimentary homolog OS=Homo sapiens OX=9606 GN=ERH PE=1 SV=1"	"0.000"	"False"	"89.775"	"83"	"7"	"224"	"7"	"104"	"12.3"	"5.92"	"566.96"	"7"	"39940231.4427377"	"35334617.2934924"	"38674307.7110253"	"40582751.8913643"	"32295126.639303"	"32668145.1978931"	"28681930.5642527"	"29446008.4282863"	"28564802.9083482"	"28255343.3722034"	"32543499.3960604"	"30856071.8336846"	"35010195.8089903"	"31999380.1131978"	"30933184.081996"	"32230077.0295778"	"34437217.2829747"	"30841899.9283228"	"29385619.1418506"	"25498337.5964664"	"31046942.7264242"	"26267388.2278229"	"32879572.4657596"	"28324103.3432619"	"24136933.2587891"	"18364823.34375"	"19616958.96875"	"20004961.71875"	"20368687.21875"	"14850236.21875"	"17204754.2109375"	"16775263.0576172"	"18619053.7734375"	"19537632.1071777"	"27424686.6953125"	"21123260.875"	"7357048.46875"	"15338076.875"	"14427180.28125"	"14609154.0625"	"6940608.4375"	"12934454.5625"	"7745627.89453125"	"5968840.72460938"	"6849402.91015625"	"7304816.40576172"	"11071777.4530029"	"8504236.8125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"916743004623214960"	"False"	"High"	"IsMasterProtein"	"P62266"	"40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3"	"0.000"	"False"	"89.735"	"36"	"6"	"214"	"6"	"143"	"15.8"	"10.49"	"688.44"	"6"	"21188677.7512899"	"18527333.0197462"	"16873740.9382086"	"16479160.0852951"	"18789118.3218125"	"17917253.4691023"	"21036758.6630086"	"20074502.7622426"	"20912209.1716738"	"22088677.7770021"	"20854258.5540467"	"20894572.4153968"	"29394554.0023317"	"27876410.7021122"	"24123105.3667405"	"23675804.6798663"	"27252499.3916513"	"26349875.7738217"	"28544274.5490494"	"25636433.5315516"	"27854094.7939205"	"28517801.25"	"26141212.8843128"	"26931663.9692058"	"12826831.875"	"9672313.375"	"8586283.109375"	"8145912.78125"	"11908317.125"	"8175600.8125"	"15104776.9375"	"14831259.671875"	"16842414.015625"	"19045838.75"	"17630254.390625"	"17773027.5"	"16335346.1875"	"13412804.5"	"11266465.125"	"10761890.625"	"15643485"	"11069012.75"	"23650908.5"	"21826475.375"	"25984376.1328125"	"28517801.25"	"25651533.2578125"	"26565760"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
