"Proteins Unique Sequence ID"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of Protein Unique Peptides"	"Number of Unique Peptides"	"Score Sequest HT Sequest HT"	"Number of Razor Peptides"	"Abundance Ratio Heavy Sample  Light Control"	"Abundance Ratio log2 Heavy Sample  Light Control"	"Abundance Ratio Adj P-Value Heavy Sample  Light Control"	"Abundance Ratio Variability in Percent Heavy Sample  Light Control"	"Abundance Ratios by Bio Rep Heavy Samplerep1  Light Controlrep1"	"Abundance Ratios by Bio Rep Heavy Samplerep2  Light Controlrep2"	"Abundance Ratios by Bio Rep Heavy Samplerep3  Light Controlrep3"	"Abundance Ratios by Bio Rep Heavy Samplerep4  Light Controlrep4"	"Abundance Ratios by Bio Rep Heavy Samplerep5  Light Controlrep5"	"Abundance Ratios by Bio Rep Heavy Samplerep6  Light Controlrep6"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep1  Light Controlrep1"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep2  Light Controlrep2"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep3  Light Controlrep3"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep4  Light Controlrep4"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep5  Light Controlrep5"	"Abundance Ratios log2 by Bio Rep Heavy Samplerep6  Light Controlrep6"	"Abundances Grouped Light Control"	"Abundances Grouped Heavy Sample"	"Abundances by Bio Rep Light Controlrep1"	"Abundances by Bio Rep Light Controlrep2"	"Abundances by Bio Rep Light Controlrep3"	"Abundances by Bio Rep Light Controlrep4"	"Abundances by Bio Rep Light Controlrep5"	"Abundances by Bio Rep Light Controlrep6"	"Abundances by Bio Rep Heavy Samplerep1"	"Abundances by Bio Rep Heavy Samplerep2"	"Abundances by Bio Rep Heavy Samplerep3"	"Abundances by Bio Rep Heavy Samplerep4"	"Abundances by Bio Rep Heavy Samplerep5"	"Abundances by Bio Rep Heavy Samplerep6"	"Abundances Scaled F1 Light Control rep1"	"Abundances Scaled F2 Light Control rep2"	"Abundances Scaled F3 Light Control rep3"	"Abundances Scaled F4 Light Control rep4"	"Abundances Scaled F5 Light Control rep5"	"Abundances Scaled F6 Light Control rep6"	"Abundances Scaled F1 Heavy Sample rep1"	"Abundances Scaled F2 Heavy Sample rep2"	"Abundances Scaled F3 Heavy Sample rep3"	"Abundances Scaled F4 Heavy Sample rep4"	"Abundances Scaled F5 Heavy Sample rep5"	"Abundances Scaled F6 Heavy Sample rep6"	"Abundances Normalized F1 Light Control rep1"	"Abundances Normalized F2 Light Control rep2"	"Abundances Normalized F3 Light Control rep3"	"Abundances Normalized F4 Light Control rep4"	"Abundances Normalized F5 Light Control rep5"	"Abundances Normalized F6 Light Control rep6"	"Abundances Normalized F1 Heavy Sample rep1"	"Abundances Normalized F2 Heavy Sample rep2"	"Abundances Normalized F3 Heavy Sample rep3"	"Abundances Normalized F4 Heavy Sample rep4"	"Abundances Normalized F5 Heavy Sample rep5"	"Abundances Normalized F6 Heavy Sample rep6"	"Abundance F1 Light Control rep1"	"Abundance F2 Light Control rep2"	"Abundance F3 Light Control rep3"	"Abundance F4 Light Control rep4"	"Abundance F5 Light Control rep5"	"Abundance F6 Light Control rep6"	"Abundance F1 Heavy Sample rep1"	"Abundance F2 Heavy Sample rep2"	"Abundance F3 Heavy Sample rep3"	"Abundance F4 Heavy Sample rep4"	"Abundance F5 Heavy Sample rep5"	"Abundance F6 Heavy Sample rep6"	"Found in Sample in S1 F1 Light Control rep1"	"Found in Sample in S2 F2 Light Control rep2"	"Found in Sample in S3 F3 Light Control rep3"	"Found in Sample in S4 F4 Light Control rep4"	"Found in Sample in S5 F5 Light Control rep5"	"Found in Sample in S6 F6 Light Control rep6"	"Found in Sample in S7 F1 Heavy Sample rep1"	"Found in Sample in S8 F2 Heavy Sample rep2"	"Found in Sample in S9 F3 Heavy Sample rep3"	"Found in Sample in S10 F4 Heavy Sample rep4"	"Found in Sample in S11 F5 Heavy Sample rep5"	"Found in Sample in S12 F6 Heavy Sample rep6"	"Number of Protein Groups"
"5438280548901734391"	"High"	"IsMasterProtein"	"P09758"	"Tumor-associated calcium signal transducer 2 OS=Homo sapiens OX=9606 GN=TACSTD2 PE=1 SV=3"	"0.000"	"False"	"84.467"	"33"	"7"	"7"	"7"	"219.90"	"0"	"0.788"	"-0.34"	"0.788104709913884"	"2.14"	"0.790"	"0.786"	"0.915"	"0.700"	"0.794"	"0.772"	"-0.34"	"-0.35"	"-0.13"	"-0.51"	"-0.33"	"-0.37"	"96.7"	"103.3"	"98.9"	"95.0"	"99.5"	"91.1"	"103.7"	"90.4"	"107.6"	"103.2"	"102.1"	"98.1"	"106.3"	"104.1"	"98.9"	"95.0"	"99.5"	"91.1"	"103.7"	"90.4"	"107.6"	"103.2"	"102.1"	"98.1"	"106.3"	"104.1"	"11261495.5490247"	"10807019.01884"	"11321626.0637823"	"10368162.7460442"	"11803429.25"	"10293443.0384621"	"12248461.8733952"	"11746323.6823328"	"11621337.481049"	"11159896.1679844"	"12103075.7920567"	"11842695.9679292"	"10743614.125"	"8883334.375"	"9078501.125"	"8103126.9921875"	"11803429.25"	"7401285.7265625"	"9554465.3125"	"8765193.09375"	"7638813"	"6956760.4375"	"9704832.25"	"6970347.5625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-8293533738236197165"	"High"	"IsMasterProtein"	"O75347"	"Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=3"	"0.000"	"False"	"84.447"	"64"	"7"	"0"	"7"	"267.61"	"0"	"1.388"	"0.47"	"0.806421262353104"	"1.70"	"1.392"	"1.391"	"1.419"	"1.386"	"1.297"	"1.360"	"0.48"	"0.48"	"0.51"	"0.47"	"0.38"	"0.44"	"87.3"	"112.7"	"82.1"	"86.3"	"87.9"	"88.2"	"96.6"	"86.8"	"105.3"	"111.3"	"114.5"	"114.2"	"119.2"	"107.6"	"82.1"	"86.3"	"87.9"	"88.2"	"96.6"	"86.8"	"105.3"	"111.3"	"114.5"	"114.2"	"119.2"	"107.6"	"22513165.5013538"	"23665896.8076456"	"24092167.3188589"	"24169079.4865842"	"26489288.1796875"	"23800541.6929959"	"28864011.1110894"	"30506211.8843999"	"31389655.8296524"	"31312981.7440489"	"32691303.0185524"	"29487618.4544927"	"20951749.375"	"18001139.15625"	"19318847.5644531"	"18889086.25"	"26489288.1796875"	"16797219.875"	"23996205.75"	"22763959.5976563"	"22709378.015625"	"21551701.25"	"28244263.5625"	"18495511.8125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"7590147556392166876"	"High"	"IsMasterProtein"	"P07384"	"Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1"	"0.000"	"False"	"84.427"	"22"	"9"	"6"	"9"	"145.70"	"0"	"0.998"	"0.00"	"0.973285669957172"	"8.62"	"0.885"	"1.024"	"1.082"	"0.877"	"0.972"	"1.037"	"-0.18"	"0.03"	"0.11"	"-0.19"	"-0.04"	"0.05"	"108.3"	"91.7"	"114.6"	"108.3"	"103.9"	"106.3"	"108.7"	"109.9"	"92.6"	"88.7"	"93.9"	"85.8"	"91.2"	"96.2"	"114.6"	"108.3"	"103.9"	"106.3"	"108.7"	"109.9"	"92.6"	"88.7"	"93.9"	"85.8"	"91.2"	"96.2"	"12693580.0016377"	"11993286.3488419"	"11514473.2709713"	"11772367.0966376"	"12041293.8302026"	"12171469.1323516"	"10262852.6053093"	"9822059.98484108"	"10400621.372325"	"9499387.75213023"	"10101207.289891"	"10654166.1900509"	"6925227"	"9858442.25"	"7713745.875"	"5223859.28125"	"8708705.125"	"6024216.859375"	"8443177.1875"	"7329293.375"	"7056978.46875"	"6251678.09375"	"6732902.40625"	"6661372.4375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"8724268624419382152"	"High"	"IsMasterProtein"	"P50213"	"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3A PE=1 SV=1"	"0.000"	"False"	"84.341"	"26"	"7"	"0"	"7"	"187.30"	"0"	"1.002"	"0.00"	"0.995595209409627"	"5.91"	"0.927"	"1.000"	"0.896"	"1.033"	"1.004"	"1.051"	"-0.11"	"0.00"	"-0.16"	"0.05"	"0.01"	"0.07"	"108.2"	"91.8"	"113.7"	"109.1"	"108.6"	"95.8"	"102.8"	"111.7"	"99.2"	"97.8"	"86.7"	"87.3"	"85.7"	"101.6"	"113.7"	"109.1"	"108.6"	"95.8"	"102.8"	"111.7"	"99.2"	"97.8"	"86.7"	"87.3"	"85.7"	"101.6"	"9257424.90412102"	"8880500.39736772"	"8837030.37295933"	"7796255.47571008"	"8366563.7316245"	"9095886.39218858"	"8071360.28669795"	"7961000.80763681"	"7058468.22030324"	"7104185.110052"	"6979203.11182547"	"8273585.34130686"	"8831704.50390625"	"6151080.796875"	"7086172.05078125"	"6093080.30078125"	"7062983.3828125"	"6540207.57421875"	"6948929.72265625"	"5940557.33398438"	"5106568.3515625"	"5015955.54492188"	"6210974.9609375"	"4826061.58203125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-5156803787758571728"	"High"	"IsMasterProtein"	"Q14444"	"Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2"	"0.000"	"False"	"84.310"	"13"	"5"	"0"	"5"	"183.79"	"0"	"1.046"	"0.06"	"0.963109993652667"	"5.98"	"1.043"	"1.048"	"1.091"	"1.007"	"0.985"	"1.288"	"0.06"	"0.07"	"0.13"	"0.01"	"-0.02"	"0.36"	"102.6"	"97.4"	"102.8"	"97.0"	"96.5"	"115.0"	"109.5"	"99.9"	"91.7"	"88.7"	"96.1"	"104.3"	"96.3"	"102.1"	"102.8"	"97.0"	"96.5"	"115.0"	"109.5"	"99.9"	"91.7"	"88.7"	"96.1"	"104.3"	"96.3"	"102.1"	"8159583.61443711"	"7703039.85936541"	"7663012.24004797"	"9126970.64613734"	"8691553.984375"	"7933283.22976744"	"7283525.80158587"	"7042537.54801308"	"7632761.88583539"	"8284754.82086959"	"7642941.66510252"	"8110105.56898972"	"7784349.546875"	"6331873.6328125"	"6144759.140625"	"7133086.546875"	"8691553.984375"	"5704261.99609375"	"6270654.15625"	"5255193.296875"	"5522050.828125"	"5849504.375"	"6801653.21875"	"5277465.0390625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"564322716370963063"	"High"	"IsMasterProtein"	"O14880"	"Microsomal glutathione S-transferase 3 OS=Homo sapiens OX=9606 GN=MGST3 PE=1 SV=1"	"0.000"	"False"	"84.306"	"52"	"5"	"0"	"5"	"276.06"	"0"	"0.811"	"-0.30"	"0.825352351116996"	"5.87"	"0.821"	"0.782"	"0.858"	"0.802"	"0.867"	"0.779"	"-0.28"	"-0.36"	"-0.22"	"-0.32"	"-0.21"	"-0.36"	"111.2"	"88.8"	"114.0"	"112.9"	"108.5"	"110.9"	"99.0"	"113.6"	"96.4"	"92.4"	"89.6"	"85.7"	"87.9"	"89.1"	"114.0"	"112.9"	"108.5"	"110.9"	"99.0"	"113.6"	"96.4"	"92.4"	"89.6"	"85.7"	"87.9"	"89.1"	"14867363.2463892"	"14729092.0205258"	"14153503.2773415"	"14456838.9343382"	"12906868.2017481"	"14809219.4126176"	"12573071.2415216"	"12046454.2662356"	"11691395.8038263"	"11178985.3307265"	"11464130.7461301"	"11621928.1522124"	"13554441.25"	"11937086"	"4334735.234375"	"11061061"	"5069790.9921875"	"4425454.015625"	"9860327.875"	"8375023.125"	"7736450"	"7708917.125"	"9489518.29296875"	"7158641.8984375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-5425812354288044153"	"High"	"IsMasterProtein"	"J3KS05"	"Chromobox protein homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=CBX1 PE=1 SV=8"	"0.000"	"False"	"84.303"	"50"	"8"	"0"	"7"	"263.93"	"0"	"0.880"	"-0.18"	"0.907587516670051"	"9.11"	"0.951"	"0.888"	"0.872"	"0.924"	"0.798"	"0.805"	"-0.07"	"-0.17"	"-0.20"	"-0.11"	"-0.33"	"-0.31"	"104.9"	"95.1"	"116.4"	"101.6"	"102.6"	"96.4"	"100.2"	"111.1"	"103.3"	"93.4"	"91.3"	"101.6"	"90.1"	"91.9"	"116.4"	"101.6"	"102.6"	"96.4"	"100.2"	"111.1"	"103.3"	"93.4"	"91.3"	"101.6"	"90.1"	"91.9"	"7800340.13917807"	"6806375.9636359"	"6878192.82805573"	"6459579.25424197"	"6717335.75"	"7445580.09172601"	"6923068.21483871"	"6256472.40744898"	"6120411.35783757"	"6807290.81643324"	"6038252.34384949"	"6157648.78972086"	"7441626.5703125"	"5594818.8359375"	"5515434"	"4796215.4375"	"6717335.75"	"5056933.8125"	"5852991.875"	"3918044.3125"	"3686003.46875"	"3809962.078125"	"5241363.5"	"3908562.21875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"5381305641147496779"	"High"	"IsMasterProtein"	"Q9HAV7"	"GrpE protein homolog 1, mitochondrial OS=Homo sapiens OX=9606 GN=GRPEL1 PE=1 SV=2"	"0.000"	"False"	"84.220"	"42"	"7"	"7"	"7"	"143.62"	"0"	"0.907"	"-0.14"	"0.898143717236322"	"4.26"	"0.930"	"0.972"	"0.910"	"0.878"	"0.857"	"0.903"	"-0.10"	"-0.04"	"-0.14"	"-0.19"	"-0.22"	"-0.15"	"103.5"	"96.5"	"103.0"	"111.3"	"106.9"	"99.2"	"104.3"	"99.6"	"97.8"	"101.8"	"100.7"	"88.8"	"95.7"	"90.9"	"103.0"	"111.3"	"106.9"	"99.2"	"104.3"	"99.6"	"97.8"	"101.8"	"100.7"	"88.8"	"95.7"	"90.9"	"13142984.9392538"	"14204860.553989"	"13641797.1138006"	"12667537.6625496"	"13314296.109375"	"12715490.1090626"	"12479363.6126626"	"12998829.8100502"	"12856379.3236959"	"11329273.5106022"	"12210715.8864835"	"11604707.2613153"	"12538579.625"	"11676349.03125"	"10938982.59375"	"9900178.9296875"	"13314296.109375"	"9142808.203125"	"10743941.25"	"9699822.375"	"9301165.3125"	"7097133.15625"	"10866634.6875"	"7551496.875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-5945011317712517661"	"High"	"IsMasterProtein"	"P25787"	"Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2"	"0.000"	"False"	"83.254"	"44"	"8"	"2"	"8"	"273.87"	"0"	"1.392"	"0.48"	"0.765996083935287"	"7.73"	"1.462"	"1.271"	"1.407"	"1.378"	"1.317"	"1.660"	"0.55"	"0.35"	"0.49"	"0.46"	"0.40"	"0.73"	"91.7"	"108.3"	"98.2"	"91.3"	"88.5"	"86.2"	"93.6"	"98.7"	"108.7"	"99.2"	"109.6"	"109.9"	"101.2"	"115.0"	"98.2"	"91.3"	"88.5"	"86.2"	"93.6"	"98.7"	"108.7"	"99.2"	"109.6"	"109.9"	"101.2"	"115.0"	"9991791.16020759"	"9290152.04540456"	"9005576.70622678"	"8775675.90759836"	"9524725.96998567"	"10043221.5516534"	"11061556.2665895"	"10094962.5576099"	"11157427.4297041"	"11181054.5019331"	"10302123.5115811"	"11698775.7926344"	"9029937.875"	"7345326.03125"	"6115578.4375"	"6040416.703125"	"7987439.21875"	"6502891.390625"	"8951679.4375"	"7532935.28125"	"7008256.09375"	"7894455.375"	"9168128.53125"	"7612709.8125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-792306396308701389"	"High"	"IsMasterProtein"	"Q9Y2W1"	"Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2"	"0.000"	"False"	"83.239"	"14"	"9"	"0"	"9"	"230.77"	"0"	"0.771"	"-0.38"	"0.746961883479376"	"1.82"	"0.816"	"0.755"	"0.772"	"0.769"	"0.770"	"0.847"	"-0.29"	"-0.41"	"-0.37"	"-0.38"	"-0.38"	"-0.24"	"107.1"	"92.9"	"110.7"	"105.5"	"109.4"	"108.0"	"106.7"	"101.4"	"103.0"	"86.4"	"92.6"	"93.9"	"88.6"	"93.8"	"110.7"	"105.5"	"109.4"	"108.0"	"106.7"	"101.4"	"103.0"	"86.4"	"92.6"	"93.9"	"88.6"	"93.8"	"17123250.2110907"	"16310046.4110854"	"16918742.0964337"	"16710642.4462866"	"16504318.5"	"15679429.2849021"	"15930108.7704604"	"13369450.1951395"	"14315317.2033278"	"14527610.22542"	"13700106.280478"	"14500167.490061"	"16335804.78125"	"13406804.9375"	"13566674.8125"	"13060024.34375"	"16504318.5"	"11273966.90625"	"13714814.15625"	"9976382.03125"	"10356658.625"	"10257312.546875"	"12192082.0625"	"9435651.15625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"2007377337770075033"	"High"	"IsMasterProtein"	"Q9NPH2"	"Inositol-3-phosphate synthase 1 OS=Homo sapiens OX=9606 GN=ISYNA1 PE=1 SV=1"	"0.000"	"False"	"83.232"	"22"	"6"	"2"	"6"	"209.20"	"0"	"1.396"	"0.48"	"0.668996400749541"	"6.54"	"1.422"	"1.118"	"1.299"	"1.415"	"1.524"	"1.377"	"0.51"	"0.16"	"0.38"	"0.50"	"0.61"	"0.46"	"65.1"	"134.9"	"66.0"	"65.6"	"72.4"	"59.0"	"59.7"	"66.3"	"136.4"	"126.7"	"144.9"	"122.5"	"143.9"	"136.6"	"66.0"	"65.6"	"72.4"	"59.0"	"59.7"	"66.3"	"136.4"	"126.7"	"144.9"	"122.5"	"143.9"	"136.6"	"3714040.13806532"	"3692082.19108785"	"4073436.17624209"	"3317920.2626687"	"3357787.640625"	"3728875.83537502"	"7672569.58867123"	"7125502.58045377"	"8151389.16600453"	"6888830.511532"	"8095914.30499545"	"7683677.68340371"	"3089956.40625"	"2600790.78125"	"3266376.640625"	"2593085.1875"	"3357787.640625"	"2681170.46875"	"6605596.203125"	"5317102.4140625"	"5897260.515625"	"4863903.046875"	"7204765.390625"	"3458301.234375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"6604733771635373365"	"High"	"IsMasterProtein"	"P84085"	"ADP-ribosylation factor 5 OS=Homo sapiens OX=9606 GN=ARF5 PE=1 SV=2"	"0.000"	"False"	"83.110"	"39"	"4"	"1"	"1"	"353.33"	"0"	"0.794"	"-0.33"	"0.929865886597981"	"24.31"	"0.494"	"0.834"	"0.868"	"1.048"	"0.755"	"0.501"	"-1.02"	"-0.26"	"-0.20"	"0.07"	"-0.40"	"-1.00"	"115.2"	"84.8"	"119.0"	"121.6"	"112.4"	"78.0"	"127.0"	"137.6"	"58.8"	"101.4"	"97.6"	"81.7"	"96.0"	"68.9"	"119.0"	"121.6"	"112.4"	"78.0"	"127.0"	"137.6"	"58.8"	"101.4"	"97.6"	"81.7"	"96.0"	"68.9"	"550243.238318404"	"562422.320478545"	"519819.517072571"	"360569.944490083"	"587378.3125"	"636462.92828715"	"271760.129511909"	"468873.571389564"	"451107.262591388"	"377710.959587463"	"443764.097818473"	"318624.857838396"	"524939.25"	"462309.3125"	"416829"	"281799.59375"	"587378.3125"	"457635.40625"	"233968.25"	"349876.90625"	"326361.1875"	"266685.25"	"394917.25"	"207337.8125"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"
"-6351504497919027532"	"High"	"IsMasterProtein"	"P51648"	"Aldehyde dehydrogenase family 3 member A2 OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=1"	"0.000"	"False"	"83.019"	"35"	"12"	"0"	"12"	"184.16"	"0"	"0.643"	"-0.64"	"0.455760210130429"	"2.84"	"0.636"	"0.633"	"0.692"	"0.629"	"0.661"	"0.649"	"-0.65"	"-0.66"	"-0.53"	"-0.67"	"-0.60"	"-0.62"	"136.9"	"63.1"	"141.0"	"141.3"	"137.7"	"137.1"	"136.2"	"137.2"	"63.4"	"56.1"	"63.7"	"58.8"	"64.3"	"63.2"	"141.0"	"141.3"	"137.7"	"137.1"	"136.2"	"137.2"	"63.4"	"56.1"	"63.7"	"58.8"	"64.3"	"63.2"	"23652986.0560091"	"23705135.9487772"	"23099912.748661"	"22993809.4977104"	"22843600.1171875"	"23016961.7982192"	"10635849.4056376"	"9418950.80134534"	"10681977.5744321"	"9872643.14868373"	"10789644.4426258"	"10602853.8632857"	"12815214.0390625"	"10186671.8183594"	"18523185.8652344"	"17970566.5273438"	"22843600.1171875"	"16549866.7636719"	"7512101.046875"	"5709651.80859375"	"5635275.20214844"	"6970643.13183594"	"9601986.12890625"	"5577537.40527344"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"6737848688669361571"	"High"	"IsMasterProtein"	"Q9UNZ2"	"NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=2"	"0.000"	"False"	"83.000"	"30"	"6"	"3"	"6"	"111.71"	"0"	"1.206"	"0.27"	"0.879447221408594"	"9.56"	"1.154"	"1.340"	"1.330"	"1.260"	"1.119"	"1.136"	"0.21"	"0.42"	"0.41"	"0.33"	"0.16"	"0.18"	"89.4"	"110.6"	"94.8"	"87.7"	"88.2"	"86.8"	"94.0"	"95.8"	"114.4"	"117.5"	"123.7"	"98.1"	"88.2"	"110.8"	"94.8"	"87.7"	"88.2"	"86.8"	"94.0"	"95.8"	"114.4"	"117.5"	"123.7"	"98.1"	"88.2"	"110.8"	"8644331.76388017"	"7996044.77649674"	"8040381.18490751"	"7912521.81197838"	"8564735.90625"	"8735618.32570997"	"10425201.8629392"	"10713629.7817447"	"11278046.5175395"	"8939571.26708348"	"8040502.03145265"	"10101706.5169983"	"8246805.625"	"6572722.71875"	"6447360.9375"	"6183947.015625"	"8564735.90625"	"6281164.328125"	"8975438.15625"	"7994589.3125"	"8159293.71875"	"6311841.734375"	"7155452.5625"	"6573453.640625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-5207555211981118816"	"High"	"IsMasterProtein"	"Q08J23"	"RNA cytosine C(5)-methyltransferase NSUN2 OS=Homo sapiens OX=9606 GN=NSUN2 PE=1 SV=2"	"0.000"	"False"	"82.951"	"20"	"7"	"5"	"7"	"215.86"	"0"	"1.028"	"0.04"	"0.960135391855401"	"3.27"	"1.064"	"1.029"	"1.018"	"1.199"	"0.888"	"1.027"	"0.09"	"0.04"	"0.03"	"0.26"	"-0.17"	"0.04"	"108.3"	"91.7"	"111.8"	"110.4"	"101.5"	"94.6"	"112.4"	"107.8"	"99.5"	"91.9"	"89.9"	"92.7"	"96.3"	"91.0"	"111.8"	"110.4"	"101.5"	"94.6"	"112.4"	"107.8"	"99.5"	"91.9"	"89.9"	"92.7"	"96.3"	"91.0"	"5295701.49910744"	"5228247.1235586"	"4805035.14063461"	"4480417.61683221"	"5325116.5625"	"5106687.51952014"	"4713785.85375116"	"4354488.77478009"	"4259170.11133308"	"4390357.46944711"	"4558853.64212372"	"4311542.22693045"	"5052168.53125"	"4297602.078125"	"3110879.23046875"	"3501622.59375"	"5325116.5625"	"3671857.25"	"4058270.90625"	"3249351.5390625"	"2721205.6875"	"3099840.1015625"	"4057042.8125"	"2805637.13671875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"3541019235990541605"	"High"	"IsMasterProtein"	"Q9UNM6"	"26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens OX=9606 GN=PSMD13 PE=1 SV=2"	"0.000"	"False"	"82.695"	"25"	"8"	"0"	"8"	"153.22"	"0"	"1.336"	"0.42"	"0.806421262353104"	"0.69"	"1.327"	"1.354"	"1.304"	"1.334"	"1.338"	"1.339"	"0.41"	"0.44"	"0.38"	"0.42"	"0.42"	"0.42"	"95.7"	"104.3"	"121.5"	"104.6"	"86.7"	"85.5"	"80.6"	"88.6"	"140.1"	"122.7"	"90.2"	"90.0"	"88.3"	"101.3"	"121.5"	"104.6"	"86.7"	"85.5"	"80.6"	"88.6"	"140.1"	"122.7"	"90.2"	"90.0"	"88.3"	"101.3"	"12271971.2182907"	"10559707.0009033"	"8758797.53528189"	"8630811.37809955"	"8139322.55535712"	"8944457.06058906"	"14153496.5390411"	"12391341.6115153"	"9105689.12072693"	"9085539.53847757"	"8919334.26269249"	"10228731.2296379"	"11460925.8125"	"8680044.703125"	"6087660.0625"	"6536917.09375"	"7890081.6875"	"6431325.46875"	"12185263.609375"	"9246510.21484375"	"6587664.9765625"	"6414903.5703125"	"7937548.296875"	"6656112.05664063"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
"-6708028902102911891"	"High"	"IsMasterProtein"	"P21281"	"V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3"	"0.000"	"False"	"82.667"	"42"	"11"	"4"	"11"	"113.62"	"0"	"0.858"	"-0.22"	"0.902654058706617"	"17.82"	"1.118"	"0.841"	"0.766"	"0.766"	"0.876"	"1.167"	"0.16"	"-0.25"	"-0.38"	"-0.38"	"-0.19"	"0.22"	"109.9"	"90.1"	"119.8"	"118.5"	"109.6"	"101.5"	"111.9"	"96.4"	"89.2"	"92.6"	"92.3"	"94.3"	"86.0"	"87.7"	"119.8"	"118.5"	"109.6"	"101.5"	"111.9"	"96.4"	"89.2"	"92.6"	"92.3"	"94.3"	"86.0"	"87.7"	"7839515.89100182"	"7752075.63863828"	"7172919.26856394"	"6641962.8509155"	"7318665.53666809"	"6310180.4777985"	"5838608.50516467"	"6055486.87499574"	"6041521.34328342"	"6172445.946067"	"5629187.88786723"	"5739414.81476168"	"5454169.3125"	"4659200.890625"	"5532285.796875"	"3554109.0859375"	"7111330.375"	"3097397.90625"	"4732730.578125"	"2485131.7734375"	"1929970.27734375"	"2258625.50390625"	"2721520.25"	"1934021.8125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"
