"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundance Ratio F1 Light  F1 Heavy"	"Abundance Ratio F2 Light  F2 Heavy"	"Abundance Ratio F3 Light  F3 Heavy"	"Abundance Ratio F4 Light  F4 Heavy"	"Abundance Ratio F5 Light  F5 Heavy"	"Abundance Ratio F6 Light  F6 Heavy"	"Abundance Ratio Adj P-Value F1 Light  F1 Heavy"	"Abundance Ratio Adj P-Value F2 Light  F2 Heavy"	"Abundance Ratio Adj P-Value F3 Light  F3 Heavy"	"Abundance Ratio Adj P-Value F4 Light  F4 Heavy"	"Abundance Ratio Adj P-Value F5 Light  F5 Heavy"	"Abundance Ratio Adj P-Value F6 Light  F6 Heavy"	"Abundance Ratio Variability in Percent F1 Light  F1 Heavy"	"Abundance Ratio Variability in Percent F2 Light  F2 Heavy"	"Abundance Ratio Variability in Percent F3 Light  F3 Heavy"	"Abundance Ratio Variability in Percent F4 Light  F4 Heavy"	"Abundance Ratio Variability in Percent F5 Light  F5 Heavy"	"Abundance Ratio Variability in Percent F6 Light  F6 Heavy"	"Abundances Grouped F1 Light"	"Abundances Grouped F1 Heavy"	"Abundances Grouped F2 Light"	"Abundances Grouped F2 Heavy"	"Abundances Grouped F3 Light"	"Abundances Grouped F3 Heavy"	"Abundances Grouped F4 Light"	"Abundances Grouped F4 Heavy"	"Abundances Grouped F5 Light"	"Abundances Grouped F5 Heavy"	"Abundances Grouped F6 Light"	"Abundances Grouped F6 Heavy"	"Abundances by Bio Rep F1 Light1"	"Abundances by Bio Rep F1 Heavy1"	"Abundances by Bio Rep F2 Light2"	"Abundances by Bio Rep F2 Heavy2"	"Abundances by Bio Rep F3 Light3"	"Abundances by Bio Rep F3 Heavy3"	"Abundances by Bio Rep F4 Light4"	"Abundances by Bio Rep F4 Heavy4"	"Abundances by Bio Rep F5 Light5"	"Abundances by Bio Rep F5 Heavy5"	"Abundances by Bio Rep F6 Light6"	"Abundances by Bio Rep F6 Heavy6"	"Abundances Scaled F1 Light Sample 1"	"Abundances Scaled F1 Heavy Control 1"	"Abundances Scaled F2 Light Sample 2"	"Abundances Scaled F2 Heavy Control 2"	"Abundances Scaled F3 Light Sample 3"	"Abundances Scaled F3 Heavy Control 3"	"Abundances Scaled F4 Light Sample 4"	"Abundances Scaled F4 Heavy Control 4"	"Abundances Scaled F5 Light Sample 5"	"Abundances Scaled F5 Heavy Control 5"	"Abundances Scaled F6 Light Sample 6"	"Abundances Scaled F6 Heavy Control 6"	"Abundances Normalized F1 Light Sample 1"	"Abundances Normalized F1 Heavy Control 1"	"Abundances Normalized F2 Light Sample 2"	"Abundances Normalized F2 Heavy Control 2"	"Abundances Normalized F3 Light Sample 3"	"Abundances Normalized F3 Heavy Control 3"	"Abundances Normalized F4 Light Sample 4"	"Abundances Normalized F4 Heavy Control 4"	"Abundances Normalized F5 Light Sample 5"	"Abundances Normalized F5 Heavy Control 5"	"Abundances Normalized F6 Light Sample 6"	"Abundances Normalized F6 Heavy Control 6"	"Abundance F1 Light Sample 1"	"Abundance F1 Heavy Control 1"	"Abundance F2 Light Sample 2"	"Abundance F2 Heavy Control 2"	"Abundance F3 Light Sample 3"	"Abundance F3 Heavy Control 3"	"Abundance F4 Light Sample 4"	"Abundance F4 Heavy Control 4"	"Abundance F5 Light Sample 5"	"Abundance F5 Heavy Control 5"	"Abundance F6 Light Sample 6"	"Abundance F6 Heavy Control 6"	"Found in Sample in S1 F1 Light Sample 1"	"Found in Sample in S7 F1 Heavy Control 1"	"Found in Sample in S2 F2 Light Sample 2"	"Found in Sample in S8 F2 Heavy Control 2"	"Found in Sample in S3 F3 Light Sample 3"	"Found in Sample in S9 F3 Heavy Control 3"	"Found in Sample in S4 F4 Light Sample 4"	"Found in Sample in S10 F4 Heavy Control 4"	"Found in Sample in S5 F5 Light Sample 5"	"Found in Sample in S11 F5 Heavy Control 5"	"Found in Sample in S6 F6 Light Sample 6"	"Found in Sample in S12 F6 Heavy Control 6"	"Number of Protein Groups"	"Modifications"
"-8752239950939414056"	"False"	"High"	"IsMasterProtein"	"P18754"	"Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1"	"0.000"	"False"	"217.670"	"63"	"15"	"186"	"15"	"421"	"44.9"	"7.52"	"568.33"	"15"	"0"	"1.367"	"1.443"	"1.360"	"1.489"	"1.414"	"1.362"	"0.593175326780948"	"0.452311007020566"	"0.673469875121288"	"0.352779391050295"	"0.517796166317593"	"0.645239185176504"	"20.43"	"16.68"	"18.38"	"17.30"	"20.46"	"20.02"	"118.0"	"73.3"	"120.7"	"76.3"	"126.1"	"81.4"	"125.6"	"78.3"	"116.8"	"76.3"	"125.8"	"81.3"	"118.0"	"73.3"	"120.7"	"76.3"	"126.1"	"81.4"	"125.6"	"78.3"	"116.8"	"76.3"	"125.8"	"81.3"	"118.0"	"73.3"	"120.7"	"76.3"	"126.1"	"81.4"	"125.6"	"78.3"	"116.8"	"76.3"	"125.8"	"81.3"	"67669193.9644637"	"42038523.2827094"	"69191211.2277308"	"43738186.9524302"	"72292344.516167"	"46688126.8849107"	"72042741.8042614"	"44891651.4375"	"66987844.3479204"	"43764823.8426393"	"72130433.1082079"	"46607628.7588561"	"48123029.5"	"34882323"	"50695850.5625"	"37279537.3125"	"57965497"	"43912887.25"	"61633753.5"	"44891651.4375"	"56387397.6875"	"43079904.125"	"61336588.5625"	"46245328.75"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4576818443980197018"	"False"	"High"	"IsMasterProtein"	"P52292"	"Importin subunit alpha-1 OS=Homo sapiens OX=9606 GN=KPNA2 PE=1 SV=1"	"0.000"	"False"	"216.632"	"52"	"15"	"182"	"15"	"529"	"57.8"	"5.40"	"589.21"	"15"	"0"	"1.171"	"1.134"	"1.130"	"1.207"	"1.133"	"1.088"	"0.88425061356201"	"0.9135716098677"	"0.912019432785902"	"0.825652677149025"	"0.905525162456555"	"0.968303974623745"	"21.10"	"13.15"	"13.86"	"14.45"	"18.62"	"10.79"	"114.6"	"82.8"	"106.3"	"90.7"	"109.3"	"79.4"	"116.5"	"97.5"	"108.7"	"90.0"	"111.5"	"92.8"	"114.6"	"82.8"	"106.3"	"90.7"	"109.3"	"79.4"	"116.5"	"97.5"	"108.7"	"90.0"	"111.5"	"92.8"	"114.6"	"82.8"	"106.3"	"90.7"	"109.3"	"79.4"	"116.5"	"97.5"	"108.7"	"90.0"	"111.5"	"92.8"	"29840687.1134047"	"21556883.3034067"	"27687156.9510117"	"23618228.2064879"	"28465369.9381465"	"20674517.343802"	"30325098.0649882"	"25377282.3828125"	"28317101.5993312"	"23437517.5829007"	"29025243.5028365"	"24156529.3318576"	"21221240.8945313"	"17887264.0507813"	"20286159.8515625"	"20130615.3964844"	"22824122.34375"	"19445580.9140625"	"25943621.4140625"	"25377282.3828125"	"23836080.78125"	"23070720.3125"	"24681806.859375"	"23968750.828125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"1400072782813286453"	"False"	"High"	"IsMasterProtein"	"P62424"	"60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2"	"0.000"	"False"	"215.998"	"56"	"17"	"347"	"17"	"266"	"30.0"	"10.61"	"917.70"	"17"	"0"	"1.002"	"1.014"	"1.003"	"0.974"	"0.975"	"1.015"	"0.976758154049935"	"0.989759948358263"	"0.98273226865019"	"0.964590992232101"	"0.962969197546881"	"0.991979984637332"	"9.51"	"12.13"	"9.11"	"11.51"	"8.71"	"9.43"	"106.3"	"103.1"	"100.2"	"100.0"	"98.8"	"97.1"	"101.7"	"99.1"	"96.2"	"99.1"	"100.3"	"98.0"	"106.3"	"103.1"	"100.2"	"100.0"	"98.8"	"97.1"	"101.7"	"99.1"	"96.2"	"99.1"	"100.3"	"98.0"	"106.3"	"103.1"	"100.2"	"100.0"	"98.8"	"97.1"	"101.7"	"99.1"	"96.2"	"99.1"	"100.3"	"98.0"	"170018691.153197"	"164912560.547597"	"160143389.92035"	"159940648.453343"	"158029673.800481"	"155299511.297701"	"162614000.03466"	"158450372.84375"	"153777709.957139"	"158478070.491137"	"160359292.608459"	"156732087.396653"	"120908998.771484"	"136839564.15625"	"117335789.039063"	"136322828.796875"	"126711460.859375"	"146068184.453125"	"139118958.3125"	"158450372.84375"	"129443259.015625"	"155997887.875"	"136362579.96875"	"155513745.289063"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6258947584785222358"	"False"	"High"	"IsMasterProtein"	"P62906"	"60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2"	"0.000"	"False"	"214.741"	"42"	"11"	"257"	"11"	"217"	"24.8"	"9.94"	"689.18"	"11"	"0"	"1.022"	"1.010"	"1.006"	"1.049"	"0.988"	"0.997"	"0.995418481290002"	"0.987242286000445"	"0.984865347154013"	"0.991400291599491"	"0.972320833584912"	"0.980155149650246"	"11.51"	"9.73"	"9.95"	"7.72"	"7.29"	"7.14"	"100.8"	"99.5"	"104.1"	"102.4"	"104.0"	"97.5"	"101.1"	"95.7"	"100.4"	"99.8"	"99.0"	"95.7"	"100.8"	"99.5"	"104.1"	"102.4"	"104.0"	"97.5"	"101.1"	"95.7"	"100.4"	"99.8"	"99.0"	"95.7"	"100.8"	"99.5"	"104.1"	"102.4"	"104.0"	"97.5"	"101.1"	"95.7"	"100.4"	"99.8"	"99.0"	"95.7"	"138856473.917583"	"137091736.115848"	"143441665.09752"	"141078800.44432"	"143221282.0241"	"134239813.683745"	"139211012.683181"	"131755433.0625"	"138307753.227507"	"137522716.849144"	"136357846.672556"	"131753903.549936"	"98747950.125"	"113754667.0625"	"105098568"	"120246237.25"	"114837786.0625"	"126260319.1875"	"119097316.75"	"131755433.0625"	"116421335.25"	"135370485.625"	"115952792.4375"	"130729727"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3010766793389346536"	"False"	"High"	"IsMasterProtein"	"P0DP25"	"Calmodulin-3 OS=Homo sapiens OX=9606 GN=CALM3 PE=1 SV=1"	"0.000"	"False"	"214.622"	"81"	"8"	"172"	"8"	"149"	"16.8"	"4.22"	"614.36"	"8"	"0"	"1.093"	"1.044"	"1.035"	"0.996"	"1.037"	"1.057"	"0.962477289928826"	"0.989759948358263"	"0.999536667896527"	"0.985782022366896"	"0.994612978428828"	"0.990491348077268"	"11.93"	"3.82"	"8.28"	"12.71"	"10.51"	"1.03"	"103.9"	"102.1"	"93.7"	"97.0"	"93.0"	"95.0"	"124.9"	"131.7"	"97.7"	"95.0"	"84.8"	"81.4"	"103.9"	"102.1"	"93.7"	"97.0"	"93.0"	"95.0"	"124.9"	"131.7"	"97.7"	"95.0"	"84.8"	"81.4"	"103.9"	"102.1"	"93.7"	"97.0"	"93.0"	"95.0"	"124.9"	"131.7"	"97.7"	"95.0"	"84.8"	"81.4"	"52997679.5989796"	"52079322.7464332"	"47792826.6311391"	"49475203.5184657"	"47446552.8978748"	"48463234.4328541"	"63749887.7207918"	"67213610.96875"	"49860059.8861243"	"48459891.9323273"	"43275046.9517392"	"41526306.7058496"	"37689364.234375"	"43213881.359375"	"35017424.234375"	"42169390.734375"	"38043627.4140625"	"45582478.703125"	"54539080.09375"	"67213610.96875"	"41969988.03125"	"47701494.375"	"36799221.015625"	"41203505.875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"563058972091496350"	"False"	"High"	"IsMasterProtein"	"P80723"	"Brain acid soluble protein 1 OS=Homo sapiens OX=9606 GN=BASP1 PE=1 SV=2"	"0.000"	"False"	"214.357"	"71"	"11"	"98"	"11"	"227"	"22.7"	"4.63"	"435.73"	"11"	"0"	"0.770"	"0.887"	"0.798"	"0.803"	"0.868"	"0.860"	"0.53586067523445"	"0.864373692312952"	"0.700907141162917"	"0.685181926654395"	"0.827450662176068"	"0.811162887712891"	"10.75"	"27.28"	"22.32"	"12.08"	"10.60"	"9.14"	"81.3"	"98.4"	"61.0"	"67.4"	"87.4"	"100.7"	"62.3"	"77.7"	"143.5"	"160.7"	"116.7"	"142.9"	"81.3"	"98.4"	"61.0"	"67.4"	"87.4"	"100.7"	"62.3"	"77.7"	"143.5"	"160.7"	"116.7"	"142.9"	"81.3"	"98.4"	"61.0"	"67.4"	"87.4"	"100.7"	"62.3"	"77.7"	"143.5"	"160.7"	"116.7"	"142.9"	"21219765.7528608"	"25695554.1711924"	"15912214.3418684"	"17594058.8393493"	"22806339.546523"	"26273521.9402501"	"16267845.4118226"	"20280792.78125"	"37464981.9343592"	"41949699.0998536"	"30463521.6221406"	"37294387.2790924"	"15090462.1953125"	"21321410.703125"	"11658752.984375"	"14996011.921875"	"18286594.734375"	"24711769"	"13917409.984375"	"20280792.78125"	"31536360.90625"	"41293186.09375"	"25904856.125"	"37004482.875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4471349255838518587"	"False"	"High"	"IsMasterProtein"	"P23526"	"Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4"	"0.000"	"False"	"214.296"	"37"	"17"	"263"	"17"	"432"	"47.7"	"6.34"	"744.49"	"17"	"0"	"0.827"	"0.829"	"0.831"	"0.810"	"0.852"	"0.803"	"0.740252954486325"	"0.757737381313672"	"0.779705083087293"	"0.704325140754126"	"0.801711703108165"	"0.696645291418686"	"8.25"	"16.23"	"10.82"	"17.89"	"7.59"	"8.64"	"94.1"	"100.4"	"93.3"	"102.0"	"98.0"	"108.1"	"97.8"	"109.9"	"95.2"	"103.4"	"92.3"	"105.7"	"94.1"	"100.4"	"93.3"	"102.0"	"98.0"	"108.1"	"97.8"	"109.9"	"95.2"	"103.4"	"92.3"	"105.7"	"94.1"	"100.4"	"93.3"	"102.0"	"98.0"	"108.1"	"97.8"	"109.9"	"95.2"	"103.4"	"92.3"	"105.7"	"104887353.37997"	"111886600.428608"	"103941154.511842"	"113605799.024082"	"109175221.431964"	"120428068.593523"	"108909898.339165"	"122439349.953125"	"106033213.824607"	"115165572.090866"	"102802827.32714"	"117710444.828572"	"74590768.7851563"	"92840191.109375"	"76156857.828125"	"96830068.15625"	"87538950.53125"	"113269573.03125"	"93174213.8046875"	"122439349.953125"	"89254058.765625"	"113363230.296875"	"87419060.875"	"116795433.78125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"-8282495750123490209"	"False"	"High"	"IsMasterProtein"	"Q96AE4"	"Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3"	"0.000"	"False"	"212.020"	"40"	"17"	"200"	"8"	"644"	"67.5"	"7.61"	"643.66"	"17"	"8"	"1.157"	"1.217"	"1.141"	"1.089"	"1.111"	"1.133"	"0.898538474750421"	"0.826524072721591"	"0.927357010670558"	"0.95539503894021"	"0.947824852410199"	"0.942831469053575"	"18.84"	"13.99"	"12.97"	"9.60"	"13.79"	"11.13"	"109.8"	"91.6"	"112.7"	"91.6"	"111.1"	"90.1"	"105.5"	"89.3"	"112.1"	"89.8"	"105.7"	"90.8"	"109.8"	"91.6"	"112.7"	"91.6"	"111.1"	"90.1"	"105.5"	"89.3"	"112.1"	"89.8"	"105.7"	"90.8"	"109.8"	"91.6"	"112.7"	"91.6"	"111.1"	"90.1"	"105.5"	"89.3"	"112.1"	"89.8"	"105.7"	"90.8"	"58534565.7710825"	"48834184.1770505"	"60073682.7884412"	"48793223.0405997"	"59190594.0465037"	"48007220.8301194"	"56220297.6376949"	"47572905.9375"	"59731804.2581784"	"47858686.8827169"	"56336558.1822263"	"48367664.3546566"	"41626927.5625"	"40521161.375"	"44015509.9375"	"41588115.6875"	"47460242.5"	"45153571.5"	"48097391.625"	"47572905.9375"	"50279584.8125"	"47109698.1875"	"47906163.0625"	"47991682.875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7351692523734966178"	"False"	"High"	"IsMasterProtein"	"A0A2R8Y7Z0"	"Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1"	"0.000"	"False"	"212.018"	"41"	"20"	"217"	"16"	"780"	"85.3"	"5.92"	"541.67"	"20"	"4"	"1.043"	"0.980"	"1.265"	"1.146"	"1.180"	"0.906"	"0.992561349584566"	"0.959217000049643"	"0.799863009293252"	"0.898378807102949"	"0.867712965749585"	"0.891383179341566"	"43.45"	"40.40"	"35.76"	"40.42"	"28.78"	"56.16"	"174.2"	"36.5"	"152.6"	"36.3"	"173.2"	"37.3"	"145.5"	"37.0"	"164.9"	"35.9"	"168.6"	"38.0"	"174.2"	"36.5"	"152.6"	"36.3"	"173.2"	"37.3"	"145.5"	"37.0"	"164.9"	"35.9"	"168.6"	"38.0"	"174.2"	"36.5"	"152.6"	"36.3"	"173.2"	"37.3"	"145.5"	"37.0"	"164.9"	"35.9"	"168.6"	"38.0"	"167595785.186994"	"35171170.5606241"	"146869600.470476"	"34934676.6692187"	"166683926.094412"	"35911377.5121143"	"139997922.542101"	"35623220.6416016"	"158702879.985876"	"34533568.6356713"	"162215607.811764"	"36555262.5064841"	"119185946.25"	"29183996.8671875"	"107610189.003906"	"29776007.4921875"	"133650619.337891"	"33776730.3359375"	"119770531.109375"	"35623220.6416016"	"133589048.804688"	"33993118.109375"	"137941109.820313"	"36271103.6191406"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7970699774180839953"	"False"	"High"	"IsMasterProtein"	"Q9Y230"	"RuvB-like 2 OS=Homo sapiens OX=9606 GN=RUVBL2 PE=1 SV=3"	"0.000"	"False"	"211.515"	"60"	"20"	"218"	"20"	"463"	"51.1"	"5.64"	"619.66"	"20"	"0"	"1.096"	"1.052"	"1.170"	"1.020"	"1.061"	"1.047"	"0.959565322674143"	"0.982385080491756"	"0.906288889940001"	"0.99716814294394"	"0.975884925796788"	"0.995288956327412"	"7.34"	"18.58"	"21.48"	"12.63"	"20.40"	"20.62"	"91.1"	"105.8"	"96.1"	"110.6"	"95.4"	"106.8"	"93.1"	"110.7"	"93.7"	"104.4"	"91.7"	"100.5"	"91.1"	"105.8"	"96.1"	"110.6"	"95.4"	"106.8"	"93.1"	"110.7"	"93.7"	"104.4"	"91.7"	"100.5"	"91.1"	"105.8"	"96.1"	"110.6"	"95.4"	"106.8"	"93.1"	"110.7"	"93.7"	"104.4"	"91.7"	"100.5"	"49402494.6126025"	"57350081.1020756"	"52068689.4320845"	"59935549.3046169"	"51714566.8214087"	"57910243.3868469"	"50462176.1469359"	"59981007.2265625"	"50806875.8577244"	"56578625.716287"	"49728739.5233296"	"54483823.4439444"	"35132644.0634766"	"47587400.71875"	"38150314.9257813"	"51085097.5390625"	"41465809.25"	"54467937.7421875"	"43171223.7460938"	"59981007.2265625"	"42766975.7421875"	"55693169.9335938"	"42287160.9726563"	"54060298.578125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"-1941852327752543049"	"False"	"High"	"IsMasterProtein"	"Q93009"	"Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2"	"0.000"	"False"	"210.956"	"22"	"16"	"193"	"16"	"1102"	"128.2"	"5.55"	"544.32"	"16"	"0"	"1.141"	"1.193"	"1.285"	"1.191"	"1.189"	"1.178"	"0.91808288442295"	"0.857977436543827"	"0.779834100187073"	"0.839571574097383"	"0.85978044820072"	"0.898081450773009"	"21.98"	"17.19"	"16.59"	"21.53"	"30.29"	"25.28"	"102.0"	"96.7"	"97.5"	"91.2"	"111.8"	"99.1"	"113.4"	"103.2"	"96.4"	"89.2"	"102.5"	"97.1"	"102.0"	"96.7"	"97.5"	"91.2"	"111.8"	"99.1"	"113.4"	"103.2"	"96.4"	"89.2"	"102.5"	"97.1"	"102.0"	"96.7"	"97.5"	"91.2"	"111.8"	"99.1"	"113.4"	"103.2"	"96.4"	"89.2"	"102.5"	"97.1"	"36099632.7052566"	"34235042.7686497"	"34501907.0042823"	"32277574.0128862"	"39566534.8327874"	"35080207.2361715"	"40164494.1921552"	"36539096"	"34146971.3477851"	"31580294.2672815"	"36277588.4917167"	"34380813.1666167"	"25672297.65625"	"28407225.71875"	"25279273.0546875"	"27511268.953125"	"31725265.953125"	"32994966.5546875"	"34361387.0390625"	"36539096"	"28743406.6875"	"31086062.5"	"30848886.15625"	"34113557.15625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7407863904339034267"	"False"	"High"	"IsMasterProtein"	"H0Y8G5"	"Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=8"	"0.000"	"False"	"208.954"	"43"	"15"	"671"	"13"	"260"	"29.6"	"9.16"	"839.61"	"15"	"2"	"1.069"	"1.156"	"1.124"	"1.135"	"1.027"	"0.986"	"0.971802681492896"	"0.894177948007749"	"0.93750808434246"	"0.909606636947333"	"0.997647179853857"	"0.968303974623745"	"20.80"	"13.50"	"17.80"	"17.58"	"11.69"	"18.06"	"109.8"	"93.3"	"107.2"	"91.7"	"109.9"	"94.4"	"104.1"	"96.4"	"107.0"	"92.3"	"99.9"	"94.0"	"109.8"	"93.3"	"107.2"	"91.7"	"109.9"	"94.4"	"104.1"	"96.4"	"107.0"	"92.3"	"99.9"	"94.0"	"109.8"	"93.3"	"107.2"	"91.7"	"109.9"	"94.4"	"104.1"	"96.4"	"107.0"	"92.3"	"99.9"	"94.0"	"238077518.547309"	"202322131.940112"	"232405017.652387"	"198850877.148535"	"238347103.116578"	"204666405.274184"	"225670314.725914"	"208959933.681152"	"231949456.063528"	"200115739.094561"	"216701933.137412"	"203766500.231548"	"169309116.55835"	"167880919.81543"	"170281309.371826"	"169487333.856445"	"191111636.828613"	"192500607.291931"	"193064675.243408"	"208959933.681152"	"195244769.4021"	"196983926.75119"	"184273915.194824"	"202182540.549316"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"769140260772308897"	"False"	"High"	"IsMasterProtein"	"P07910"	"Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4"	"0.000"	"False"	"208.738"	"53"	"17"	"506"	"2"	"306"	"33.7"	"5.08"	"1002.92"	"17"	"0"	"0.754"	"2.463"	"2.000"	"1.039"	""	"1.026"	"0.785943551191944"	"0.14088282489359"	"0.485025088525211"	"0.992965971973661"	""	"0.985960343751037"	"0.00"	"0.00"	"0.00"	"0.00"	""	"0.00"	"36.0"	"123.1"	"98.6"	"92.7"	"91.8"	"130.4"	"123.3"	"186.5"	"31.0"	"83.6"	"48.3"	"154.7"	"36.0"	"123.1"	"98.6"	"92.7"	"91.8"	"130.4"	"123.3"	"186.5"	"31.0"	"83.6"	"48.3"	"154.7"	"36.0"	"123.1"	"98.6"	"92.7"	"91.8"	"130.4"	"123.3"	"186.5"	"31.0"	"83.6"	"48.3"	"154.7"	"502265.84903435"	"1715448.67484685"	"1374294.02871432"	"1292599.6869728"	"1280395.92922946"	"1817565.97475976"	"1719046.20721801"	"2600499.625"	"431681.975757912"	"1164953.40171271"	"673763.600550325"	"2155900.56482242"	"357186.96875"	"1423428.5625"	"1006934.3125"	"1101726.46875"	"1026647.9375"	"1709526.0625"	"1470672.375"	"2600499.625"	"363370.75"	"1146721.875"	"572939.3125"	"2139141.875"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	""
"7129667850847229200"	"False"	"High"	"IsMasterProtein"	"P52209"	"6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3"	"0.000"	"False"	"207.812"	"50"	"17"	"225"	"17"	"483"	"53.1"	"7.23"	"538.72"	"17"	"0"	"0.709"	"0.727"	"0.845"	"0.737"	"0.809"	"0.857"	"0.349138649470513"	"0.434359171837093"	"0.802292153682373"	"0.46382712767886"	"0.706555527330278"	"0.808736498903448"	"22.14"	"19.12"	"24.61"	"21.07"	"16.64"	"22.02"	"59.5"	"131.3"	"56.6"	"133.0"	"86.9"	"136.8"	"64.3"	"131.4"	"78.7"	"132.0"	"66.5"	"123.1"	"59.5"	"131.3"	"56.6"	"133.0"	"86.9"	"136.8"	"64.3"	"131.4"	"78.7"	"132.0"	"66.5"	"123.1"	"59.5"	"131.3"	"56.6"	"133.0"	"86.9"	"136.8"	"64.3"	"131.4"	"78.7"	"132.0"	"66.5"	"123.1"	"21405063.3966923"	"47269743.5122565"	"20386872.2961515"	"47878378.8912326"	"31265945.4836467"	"49259441.4863908"	"23148561.4353241"	"47293872.6328125"	"28336685.3978825"	"47506670.5201495"	"23926581.8250181"	"44296191.6610809"	"15222236.8398438"	"39223034.7919922"	"14937299.3046875"	"40808363.0507813"	"25069681.7382813"	"46331357.5488281"	"19803975.9960938"	"47293872.6328125"	"23852565.5546875"	"46763190.8828125"	"20346126.3417969"	"43951859.390625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"7337665348008384774"	"False"	"High"	"IsMasterProtein"	"O60701"	"UDP-glucose 6-dehydrogenase OS=Homo sapiens OX=9606 GN=UGDH PE=1 SV=1"	"0.000"	"False"	"207.271"	"58"	"19"	"213"	"19"	"494"	"55.0"	"7.12"	"555.01"	"19"	"0"	"0.711"	"0.679"	"0.666"	"0.607"	"0.726"	"0.666"	"0.35682147164518"	"0.266795299447164"	"0.263290302827986"	"0.0841825151653675"	"0.44518024458826"	"0.256208717798247"	"29.30"	"17.45"	"23.02"	"35.97"	"18.22"	"20.77"	"73.2"	"118.8"	"77.7"	"119.4"	"77.6"	"129.9"	"77.5"	"129.7"	"76.1"	"120.5"	"75.7"	"123.9"	"73.2"	"118.8"	"77.7"	"119.4"	"77.6"	"129.9"	"77.5"	"129.7"	"76.1"	"120.5"	"75.7"	"123.9"	"73.2"	"118.8"	"77.7"	"119.4"	"77.6"	"129.9"	"77.5"	"129.7"	"76.1"	"120.5"	"75.7"	"123.9"	"25692750.7799876"	"41705995.3848688"	"27263984.843674"	"41882823.2225937"	"27215444.5842482"	"45577471.5389819"	"27189247.7796462"	"45528320.5039063"	"26719399.7245335"	"42300906.2434525"	"26560503.1115823"	"43467191.2388161"	"18271430.9316406"	"34606401.1875"	"19976105.0117188"	"35698148"	"21821906.34375"	"42868251.5742188"	"23260849.7890625"	"45528320.5039063"	"22491206.171875"	"41638896.84375"	"22585898.6445313"	"43129303.125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
